Category ID	Category Name	Number	Name	Year Released	Weight (in Grams)	Dimensions
976	LEGO Brand / Promotional	4002016-1	50 Years On Track	2016	212	38 x 26 x 9
817	LEGO Ideas (CUUSOO) / Adventure Time	21308-1	Adventure Time	2017	126.5	26 x 19 x 6
768	Super Heroes / The LEGO Batman Movie	70911-1	The Penguin Arctic Roller	2017	87.8	35.3 x 19 x 6
809	Juniors / Fire	30338-1	Fire Car polybag	2017	3.78	17 x 16 x 1.5
868	Nexo Knights	30378-1	Shrunken Headquarters polybag	2017	?	? x ? x ?
868	Nexo Knights	30376-1	Knighton Rider polybag	2017	4	17 x 16.5 x 1.5
171	Creator	30477-1	Chameleon polybag	2017	3.74	17.2 x 16.7 x 1.2
768	Super Heroes / The LEGO Batman Movie	30522-1	Batman in the Phantom Zone polybag	2017	3.8	17.2 x 16.9 x 1.7
768	Super Heroes / The LEGO Batman Movie	30523-1	The Joker Battle Training polybag	2017	3.7	17.2 x 16.3 x 1.8
768	Super Heroes / The LEGO Batman Movie	30524-1	The Mini Batwing polybag	2017	5	17.3 x 16.7 x 1.6
67	Town / City / Traffic	30354-1	Hot Rod polybag	2017	3.78	17 x 18.5 x 2
166	Educational & Dacta / Freestyle	9278-1	Basic Bucket	1996	?	? x ? x ?
65	Star Wars / Mini / Star Wars Rogue One	30496-1	U-Wing Fighter - Mini polybag	2017	3.6	17.3 x 16.8 x 1.2
67	Town / City / Police	30351-1	Police Helicopter polybag	2017	3.71	17.1 x 16.8 x 2
390	Holiday & Event / Valentine's Day	40236-1	Romantic Valentine Picnic	2017	26.07	15.5 x 14 x 4.5
746	Collectible Minifigures / The LEGO Batman Movie	71017-1	Minifigure, The LEGO Batman Movie, Series 1 (Complete Random Set of 1 Minifigure)	2017	2.9	? x ? x ?
768	Super Heroes / The LEGO Batman Movie	30521-1	The Mini Batmobile polybag	2017	?	17.3 x 16.7 x 1.5
893	DC Super Hero Girls	30546-1	Krypto saves the day polybag	2017	5.7	17.4 x 16.4 x 1.6
768	Super Heroes / The LEGO Batman Movie	5004929-1	Batman Battle Pod polybag	2017	?	17 x 16 x 5
67	Town / City / Police	60142-1	Money Transporter	2017	39	25.9 x 13.9 x 5.9
746	Collectible Minifigures / The LEGO Batman Movie	coltlbm-1	Lobster-Lovin’ Batman, The LEGO Batman Movie, Series 1 (Complete Set with Stand and Accessories)	2017	?	? x ? x ?
746	Collectible Minifigures / The LEGO Batman Movie	coltlbm-2	Glam Metal Batman, The LEGO Batman Movie, Series 1 (Complete Set with Stand and Accessories)	2017	?	? x ? x ?
746	Collectible Minifigures / The LEGO Batman Movie	coltlbm-3	Fairy Batman, The LEGO Batman Movie, Series 1 (Complete Set with Stand and Accessories)	2017	?	? x ? x ?
746	Collectible Minifigures / The LEGO Batman Movie	coltlbm-4	Clan of the Cave Batman, The LEGO Batman Movie, Series 1 (Complete Set with Stand and Accessories)	2017	?	? x ? x ?
746	Collectible Minifigures / The LEGO Batman Movie	coltlbm-5	Vacation Batman, The LEGO Batman Movie, Series 1 (Complete Set with Stand and Accessories)	2017	?	? x ? x ?
746	Collectible Minifigures / The LEGO Batman Movie	coltlbm-6	Barbara Gordon, The LEGO Batman Movie, Series 1 (Complete Set with Stand and Accessories)	2017	?	? x ? x ?
746	Collectible Minifigures / The LEGO Batman Movie	coltlbm-7	Commissioner Gordon, The LEGO Batman Movie, Series 1 (Complete Set with Stand and Accessories)	2017	?	? x ? x ?
746	Collectible Minifigures / The LEGO Batman Movie	coltlbm-8	The Joker - Arkham Asylum, The LEGO Batman Movie, Series 1 (Complete Set with Stand and Accessories)	2017	?	? x ? x ?
746	Collectible Minifigures / The LEGO Batman Movie	coltlbm-9	Dick Grayson, The LEGO Batman Movie, Series 1 (Complete Set with Stand and Accessories)	2017	?	8.8 x 11.8 x 1.5
746	Collectible Minifigures / The LEGO Batman Movie	coltlbm-10	Pink Power Batgirl, The LEGO Batman Movie, Series 1 (Complete Set with Stand and Accessories)	2017	?	? x ? x ?
746	Collectible Minifigures / The LEGO Batman Movie	coltlbm-11	Red Hood, The LEGO Batman Movie, Series 1 (Complete Set with Stand and Accessories)	2017	?	? x ? x ?
746	Collectible Minifigures / The LEGO Batman Movie	coltlbm-12	The Eraser, The LEGO Batman Movie, Series 1 (Complete Set with Stand and Accessories)	2017	?	? x ? x ?
746	Collectible Minifigures / The LEGO Batman Movie	coltlbm-13	Nurse Harley Quinn, The LEGO Batman Movie, Series 1 (Complete Set with Stand and Accessories)	2017	?	? x ? x ?
746	Collectible Minifigures / The LEGO Batman Movie	coltlbm-14	Orca, The LEGO Batman Movie, Series 1 (Complete Set with Stand and Accessories)	2017	?	? x ? x ?
746	Collectible Minifigures / The LEGO Batman Movie	coltlbm-15	Zodiac Master, The LEGO Batman Movie, Series 1 (Complete Set with Stand and Accessories)	2017	?	8.8 x 11.8 x 1.5
746	Collectible Minifigures / The LEGO Batman Movie	coltlbm-16	Catman, The LEGO Batman Movie, Series 1 (Complete Set with Stand and Accessories)	2017	?	? x ? x ?
746	Collectible Minifigures / The LEGO Batman Movie	coltlbm-17	March Harriet, The LEGO Batman Movie, Series 1 (Complete Set with Stand and Accessories)	2017	?	? x ? x ?
746	Collectible Minifigures / The LEGO Batman Movie	coltlbm-18	The Calculator, The LEGO Batman Movie, Series 1 (Complete Set with Stand and Accessories)	2017	?	8.8 x 11.8 x 1.5
746	Collectible Minifigures / The LEGO Batman Movie	coltlbm-19	King Tut, The LEGO Batman Movie, Series 1 (Complete Set with Stand and Accessories)	2017	?	? x ? x ?
746	Collectible Minifigures / The LEGO Batman Movie	coltlbm-20	The Mime, The LEGO Batman Movie, Series 1 (Complete Set with Stand and Accessories)	2017	?	? x ? x ?
422	Universal Building Set / Basic Set	1932-2	Basic Building Set	1984	?	? x ? x ?
171	Creator / Model / Traffic	40252-1	Mini VW Beetle	2017	29.4	19 x 14 x 4.5
65	Star Wars / Mini / Star Wars Episode 4/5/6	30611-1	R2-D2 - Mini polybag	2017	3.7	20 x 19 x 2
842	Speed Champions	75877-1	Mercedes-AMG GT3	2017	57.9	18.9 x 13.9 x 5.9
842	Speed Champions	75878-1	Bugatti Chiron	2017	38	18.9 x 13.9 x 5.9
842	Speed Champions	75879-1	Scuderia Ferrari SF16-H	2017	48.9	18.9 x 13.9 x 6
842	Speed Champions	75881-1	2016 Ford GT & 1966 Ford GT40	2017	93.6	34.9 x 18.9 x 5.7
842	Speed Champions	75882-1	Ferrari FXX K & Development Center	2017	154.3	38 x 25.9 x 6.8
842	Speed Champions	75883-1	MERCEDES AMG PETRONAS Formula One Team	2017	295.2	53.6 x 27.8 x 8.7
801	Minecraft	21129-1	The Mushroom Island	2017	64	26.2 x 19.1 x 7.2
801	Minecraft	21130-1	The Nether Railway	2017	93	35.4 x 19.1 x 7
801	Minecraft	21131-1	The Ice Spikes	2017	140	28.2 x 26.2 x 9.6
801	Minecraft	21132-1	The Jungle Temple	2017	169	38.2 x 26.2 x 9.4
801	Minecraft	21133-1	The Witch Hut	2017	123	38.2 x 26.2 x 7.1
801	Minecraft	21134-1	The Waterfall Base	2017	215	54 x 28.2 x 7.8
167	Duplo / Batman II	10823-1	Batwing Adventure	2017	16.6	? x ? x ?
167	Duplo / Batman II	10842-1	Batcave Challenge	2017	?	? x ? x ?
171	Creator / Basic Model	31055-1	Red racer	2017	23	12 x 9 x 4.6
868	Nexo Knights	70358-1	Aaron's Stone Destroyer	2017	?	? x ? x ?
768	Super Heroes / The LEGO Batman Movie	70910-1	Scarecrow Special Delivery	2017	54.9	26 x 14.3 x 7.3
423	Classic	10703-1	Creative Builder Box	2017	66	26.2 x 22.2 x 14.3
423	Classic	10704-1	Creative Box	2017	49	26 x 38 x 14
773	Disney Princess	30551-1	Cinderella's Kitchen polybag	2017	3.81	17 x 19 x 2
171	Creator	30476-1	Happy Turtle polybag	2017	?	16.8 x 17.2 x 1.2
171	Creator	30475-1	Off Roader polybag	2017	?	? x ? x ?
759	Ninjago / The Hands of Time	30426-1	Stealthy Swamp Airboat polybag	2017	3.7	17.1 x 16.9 x 1.5
759	Ninjago / Day of the Departed	30425-1	CRU Masters' Training Grounds polybag	2017	1.9	17.4 x 16.8 x 1.4
771	Friends	30401-1	Pool Foam Slide polybag	2017	3.74	17 x 18.5 x 1.5
771	Friends	30400-1	Gymnastics Bar polybag	2017	3.85	17 x 16.7 x 1.3
868	Nexo Knights	30377-1	Motor Horse polybag	2017	?	? x ? x ?
67	Town / City / Construction	30353-1	Tractor polybag	2017	?	17 x 19.5 x 1.5
67	Town / City / Police	30352-1	Police Car polybag	2017	3.9	19 x 17 x 2
423	Classic	10709-1	Orange Creativity Box	2017	18.1	12 x 9 x 7.8
423	Classic	10708-1	Green Creativity Box	2017	18.1	12 x 9 x 7.8
423	Classic	10707-1	Red Creativity Box	2017	18.5	12 x 9 x 7.8
423	Classic	10706-1	Blue Creativity Box	2017	17.6	12 x 9 x 7.8
65	Star Wars / Star Wars Rogue One	40268-1	R3-M2 polybag	2017	1.8	13.5 x 14 x 1.5
390	Holiday & Event / Birthday	5004931-1	Birthday Card	2017	3.38	15 x 10.3 x 1.8
768	Super Heroes / The LEGO Batman Movie	5004930-1	Accessory Pack polybag	2017	?	16.5 x 16.5 x 2
768	Super Heroes / The LEGO Batman Movie	853651-1	Gotham City Police Department Pack	2017	3.4	12 x 25 x 3.5
976	LEGO Brand / LEGO Brand Store / Monthly Model	40219-1	Monthly Mini Model Build Set - 2016 12 December, Christmas Present Box polybag	2016	?	17 x 17 x 1
166	Educational & Dacta / Duplo / Duplo, Town	45021-1	Our Town	2017	?	58 x 47.5 x 12
768	Super Heroes / Guardians of the Galaxy Vol.2	76079-1	Ravager Attack	2017	66.6	26 x 19 x 5.8
768	Super Heroes / Guardians of the Galaxy Vol.2	76080-1	Ayesha's Revenge	2017	110.6	35.4 x 19.1 x 5.9
768	Super Heroes / Guardians of the Galaxy Vol.2	76081-1	The Milano vs. The Abilisk	2017	162	38.2 x 26.2 x 5.65
771	Friends	40265-1	Tic-Tac-Toe polybag	2017	5.6	16 x 17 x 2
903	BrickHeadz / Super Heroes / The LEGO Batman Movie	41585-1	Batman	2017	16.2	9.1 x 12.2 x 7.8
903	BrickHeadz / Super Heroes / The LEGO Batman Movie	41586-1	Batgirl	2017	16	9.1 x 12.2 x 7.8
903	BrickHeadz / Super Heroes / The LEGO Batman Movie	41587-1	Robin	2017	16	9.1 x 12.2 x 7.8
903	BrickHeadz / Super Heroes / The LEGO Batman Movie	41588-1	The Joker	2017	24.2	9.1 x 12.2 x 7.8
903	BrickHeadz / Super Heroes / Captain America Civil War	41589-1	Captain America	2017	13.9	9.1 x 12.2 x 7.8
903	BrickHeadz / Super Heroes / Captain America Civil War	41590-1	Iron Man	2017	15.9	9.1 x 12.2 x 7.8
903	BrickHeadz / Super Heroes / Captain America Civil War	41591-1	Black Widow	2017	23.4	9.1 x 12.2 x 7.8
903	BrickHeadz / Super Heroes / Avengers Age of Ultron	41592-1	The Hulk	2017	15.9	9.1 x 12.2 x 7.8
447	Office & School Supplies	40172-99	Iconic Brick Calendar	2017	39	26 x 14 x 9
166	Educational & Dacta	2000446-2	Building My SG - Reflect, Celebrate, Inspire (Special Commemorative Edition)	2015	?	26 x 14 x 4.8
390	Holiday & Event / Easter	40237-1	Easter Egg Hunt	2017	27	15.5 x 14 x 6
976	LEGO Brand / LEGO Brand Store / Monthly Model	40239-1	Monthly Mini Model Build Set - 2017 01 January, Narwhal polybag	2017	?	19.5 x 16.5 x 1.5
252	Game	40174-99	Iconic Chess Set	2017	121.5	54 x 28 x 9
36	Technic / Model / Traffic	42070-1	6x6 All Terrain Tow Truck	2017	790	57.7 x 47.7 x 12.2
976	LEGO Brand / LEGO Brand Store / Monthly Model	40240-1	Monthly Mini Model Build Set - 2017 02 February, Raccoon polybag	2017	?	? x ? x ?
629	Architecture	21036-1	Arc De Triomphe	2017	77	26 x 19 x 6
629	Architecture	21035-1	Solomon R. Guggenheim Museum	2017	?	? x ? x ?
422	Universal Building Set / Basic Set	1400-1	Basic Box	1986	?	? x ? x ?
768	Super Heroes / The LEGO Batman Movie	853650-1	Movie Maker Set (Batman)	2017	85	32 x 20.5 x 6.5
860	Dimensions / Dimensions Wave 8 / Super Heroes / The LEGO Batman Movie	71264-1	Story Pack - The LEGO Batman Movie: Play the Complete Movie	2017	49.5	25 x 19 x 5.5
860	Dimensions / Dimensions Wave 8 / Super Heroes / The LEGO Batman Movie	71344-1	Fun Pack - The LEGO Batman Movie (Excalibur Batman and Bionic Steed)	2017	6.2	17 x 19 x 5
166	Educational & Dacta / Technic / Supplemental	9750-1	Interface A (LEGO Interface Box & Transformer)	1986	?	38.2 x 28.5 x 8.2
903	BrickHeadz / Disney Princess	41595-1	Belle	2017	23.6	9.1 x 12.2 x 7.8
903	BrickHeadz / Disney Princess	41596-1	Beast	2017	19.7	9.1 x 12.2 x 7.8
860	Dimensions / Dimensions Wave 8	71286-1	Fun Pack - Knight Rider (Michael Knight and K.I.T.T.)	2017	6	17 x 19 x 5
768	Super Heroes / The LEGO Batman Movie	30612-1	Batgirl polybag	2017	?	? x ? x ?
903	BrickHeadz / Pirates of the Caribbean	41593-1	Captain Jack Sparrow	2017	17	9 x 12 x 7.7
903	BrickHeadz / Pirates of the Caribbean	41594-1	Captain Armando Salazar	2017	20.7	9 x 12 x 7.7
761	Pirates of the Caribbean	71042-1	Silent Mary	2017	525	58 x 48 x 9
171	Creator / Model / Airport	31066-1	Space Shuttle Explorer	2017	178	35.4 x 19.1 x 5.9
171	Creator / Model / Building	31069-1	Modular Family Villa	2017	463.5	47.8 x 28.1 x 7.3
171	Creator / Model / Building	31067-1	Modular Poolside Holiday	2017	175	35.2 x 18.9 x 6.8
171	Creator / Model / Building	31068-1	Modular Modern Home	2017	215.6	38.1 x 25.9 x 5.6
171	Creator / Model / Traffic	31070-1	Turbo Track Racer	2017	429.1	48 x 28.2 x 6.1
868	Nexo Knights	853676-1	Accessory Set	2017	3.4	12 x 25 x 2.5
759	Ninjago / (Other)	853687-1	Elemental Masters Battle Pack	2017	3.5	12 x 25 x 2.5
67	Town / City / Police	40175-1	{Policeman with Cookie and Stinger} polybag	2017	?	16.7 x 16.4 x 3
976	LEGO Brand / LEGO Brand Store / Monthly Model	40241-1	Monthly Mini Model Build Set - 2017 03 March, Platypus polybag	2017	?	17 x 16.5 x 2
422	Universal Building Set / Race	MC04-1	McDonald's Super Travelers #4 Race Car polybag	1985	?	? x ? x ?
809	Juniors / Cars	10730-1	Lightning McQueen Speed Launcher	2017	15.5	15.6 x 14 x 4.3
809	Juniors / Cars	10732-1	Guido and Luigi's Pit Stop	2017	21	15.7 x 14.1 x 4.5
809	Juniors / Cars	10733-1	Mater's Junkyard	2017	20.3	15.6 x 14 x 4.3
809	Juniors / Cars	10731-1	Cruz Ramirez Race Simulator	2017	17.5	15.7 x 14.1 x 4.5
809	Juniors / Cars	10742-1	Willy's Butte Speed Training	2017	40.58	20.5 x 19.1 x 6.1
809	Juniors / Cars	10744-1	Thunder Hollow Crazy 8 Race	2017	60.5	28.2 x 26.2 x 5.9
809	Juniors / Cars	10743-1	Smokey's Garage	2017	45.1	26.2 x 19.1 x 4.6
842	Speed Champions	75880-1	McLaren 720S	2017	48.8	19 x 13.9 x 6
768	Super Heroes / Spider-Man Homecoming	76082-1	ATM Heist Battle	2017	80	26 x 19 x 6
768	Super Heroes / Spider-Man Homecoming	76083-1	Beware the Vulture	2017	126	28 x 26 x 6
746	Collectible Minifigures / Series 17 Minifigures	col17-1	Pro Surfer, Series 17 (Complete Set with Stand and Accessories)	2017	2.84	? x ? x ?
746	Collectible Minifigures / Series 17 Minifigures	col17-2	Strongman, Series 17 (Complete Set with Stand and Accessories)	2017	2.84	? x ? x ?
746	Collectible Minifigures / Series 17 Minifigures	col17-3	Gourmet Chef, Series 17 (Complete Set with Stand and Accessories)	2017	2.84	? x ? x ?
746	Collectible Minifigures / Series 17 Minifigures	col17-4	Corn Cob Guy, Series 17 (Complete Set with Stand and Accessories)	2017	2.84	8.8 x 11.8 x 1.5
768	Super Heroes / Wonder Woman	76075-1	Wonder Woman Warrior Battle	2017	95	22 x 26 x 5.6
167	Duplo	10845-1	My First Carousel	2017	?	38 x 26 x 7
65	Star Wars / Ultimate Collector Series / Star Wars Episode 4/5/6	75144-1	Snowspeeder - UCS	2017	?	58 x 37.3 x 8.3
65	Star Wars / Star Wars Episode 4/5/6	CELEB2017-1	Detention Block Rescue	2017	529.4	18 x 15.8 x 6.1
976	LEGO Brand / LEGO Brand Store / Monthly Model	40242-1	Monthly Mini Model Build Set - 2017 04 April, Chick polybag	2017	5.5	17.4 x 17 x 1
746	Collectible Minifigures / Series 17 Minifigures	col17-7	Butterfly Girl, Series 17 (Complete Set with Stand and Accessories)	2017	2.84	? x ? x ?
746	Collectible Minifigures / Series 17 Minifigures	col17-9	Connoisseur, Series 17 (Complete Set with Stand and Accessories)	2017	2.84	8.8 x 11.8 x 1.5
746	Collectible Minifigures / Series 17 Minifigures	col17-14	Dance Instructor, Series 17 (Complete Set with Stand and Accessories)	2017	2.84	? x ? x ?
746	Collectible Minifigures / Series 17 Minifigures	col17-15	Elf Maiden, Series 17 (Complete Set with Stand and Accessories)	2017	2.84	? x ? x ?
746	Collectible Minifigures / Series 17 Minifigures	col17-16	The Mystery Man, Series 17 (Complete Set with Stand and Accessories)	2017	2.84	? x ? x ?
746	Collectible Minifigures / Series 17 Minifigures	col17-6	Hot Dog Vendor, Series 17 (Complete Set with Stand and Accessories)	2017	2.84	? x ? x ?
746	Collectible Minifigures / Series 17 Minifigures	col17-11	Retro Space Hero, Series 17 (Complete Set with Stand and Accessories)	2017	2.84	8.8 x 11.8 x 1.5
746	Collectible Minifigures / Series 17 Minifigures	col17-13	Rocket Boy, Series 17 (Complete Set with Stand and Accessories)	2017	2.84	? x ? x ?
746	Collectible Minifigures / Series 17 Minifigures	col17-8	Roman Gladiator, Series 17 (Complete Set with Stand and Accessories)	2017	?	8.8 x 11.8 x 1.5
746	Collectible Minifigures / Series 17 Minifigures	col17-5	Veterinarian, Series 17 (Complete Set with Stand and Accessories)	2017	2.84	? x ? x ?
746	Collectible Minifigures / Series 17 Minifigures	col17-12	Yuppie, Series 17 (Complete Set with Stand and Accessories)	2017	2.84	? x ? x ?
746	Collectible Minifigures / Series 17 Minifigures	71018-1	Minifigure, Series 17 (Complete Random Set of 1 Minifigure)	2017	2.8	8.7 x 11.3 x 2
65	Star Wars / Star Wars Episode 7	75166-1	First Order Transport Speeder Battle Pack	2017	24	19.1 x 14.1 x 4.6
65	Star Wars / Star Wars Other	75167-1	Bounty Hunter Speeder Bike Battle Pack	2017	25.8	19.1 x 14.1 x 4.6
65	Star Wars / Star Wars Episode 7	75178-1	Jakku Quadjumper	2017	130	38.2 x 26.2 x 5.7
65	Star Wars / Star Wars Episode 7	75180-1	Rathtar Escape	2017	179.75	54 x 28.2 x 7.9
65	Star Wars / Star Wars Expanded Universe	75182-1	Republic Fighter Tank	2017	78.7	26.2 x 19.1 x 6.1
65	Star Wars / Star Wars Episode 3	75183-1	Darth Vader Transformation	2017	64	26.2 x 19.1 x 6.1
65	Star Wars / Star Wars The Freemaker Adventures	75185-1	Tracker I	2017	136	48 x 28.2 x 6.1
65	Star Wars / Star Wars The Freemaker Adventures	75186-1	The Arrowhead	2017	252	54 x 28.2 x 7.9
65	Star Wars / Star Wars Episode 2	75191-1	Jedi Starfighter with Hyperdrive	2017	?	35 x 37.4 x 9
65	Star Wars / Buildable Figures / Star Wars Episode 4/5/6	75531-1	Stormtrooper Commander	2017	44.1	14 x 26 x 6
65	Star Wars / Buildable Figures / Star Wars Episode 4/5/6	75532-1	Scout Trooper & Speeder Bike	2017	210	38 x 26 x 7
422	Universal Building Set / Basic Model	6129353-1	Small Tulip	2016	?	11 x 27 x 1
746	Collectible Minifigures / Series 17 Minifigures	col17-10	Battle Dwarf, Series 17 (Complete Set with Stand and Accessories)	2017	2.84	? x ? x ?
868	Nexo Knights	853677-1	Stone Monsters Accessory Set	2017	3.3	? x ? x ?
768	Super Heroes / The LEGO Batman Movie	70913-1	Scarecrow Fearful Face-off	2017	40.1	19.1 x 14.1 x 4.6
171	Creator / Model	10257-1	Carousel	2017	393	58.5 x 47 x 8.5
817	LEGO Ideas (CUUSOO)	21309-1	NASA Apollo Saturn V	2017	333	37.3 x 47.5 x 10.7
171	Creator	40256-1	Create the World	2017	36.9	190 x 138 x 44
167	Duplo / Cars	10846-1	Flo's Café (Cafe)	2017	?	54 x 28 x 9
167	Duplo / Cars	10857-1	Piston Cup Race	2017	12.85	38 x 26 x 67
860	Dimensions / Dimensions Wave 8	71267-1	Level Pack - The Goonies	2017	6.3	21.5 x 21 x 5
860	Dimensions / Dimensions Wave 8 / Harry Potter	71348-1	Fun Pack - Harry Potter (Hermione Granger and Buckbeak)	2017	6.3	17 x 19 x 5
860	Dimensions / Dimensions Wave 8 / Town / City / Police	71266-1	Fun Pack - City (Chase McCain and Police Helicopter)	2017	6.1	17 x 19 x 5
809	Juniors / Disney Princess	10738-1	Snow White's Forest Cottage	2017	30	19.1 x 14.1 x 4.6
809	Juniors / The LEGO Ninjago Movie	10739-1	Shark Attack	2017	40.36	20.5 x 19.1 x 4.6
809	Juniors / Cars	10745-1	Florida 500 Race Final	2017	128.6	38.2 x 26.2 x 7.1
67	Town / City / Jungle	30355-1	Jungle ATV polybag	2017	3.7	17.2 x 19 x 2
771	Friends	30402-1	Snowboard Tricks polybag	2017	3.9	17 x 16.6 x 1
390	Holiday & Event / Christmas	30478-1	Santa Claus polybag	2017	5.79	17 x 16.5 x 1.5
843	Elves	41186-1	Azari & the Goblin Forest Escape	2017	45	26.2 x 14.1 x 4.8
843	Elves	41187-1	Rosalyn's Healing Hideout	2017	161.9	37 x 26 x 5
843	Elves	41188-1	Breakout from the Goblin King's Fortress	2017	315	54 x 28.2 x 5.9
893	DC Super Hero Girls	41236-1	Harley Quinn Dorm	2017	?	20.5 x 19.1 x 6.1
893	DC Super Hero Girls	41237-1	Batgirl Secret Bunker	2017	138.6	28.2 x 26.2 x 7.6
893	DC Super Hero Girls	41238-1	Lena Luthor Kryptomite Factory	2017	?	38.2 x 26.2 x 7.1
893	DC Super Hero Girls	41239-1	Eclipso Dark Palace	2017	395	48 x 37.8 x 7.1
868	Nexo Knights	70353-1	The Heligoyle	2017	104	28.1 x 26 x 5.7
868	Nexo Knights	70354-1	Axl's Rumble Maker	2017	125.8	28.2 x 26.2 x 7.6
868	Nexo Knights	70355-1	Aaron's Rock Climber	2017	174.1	47.8 x 28 x 6
868	Nexo Knights	70356-1	The Stone Colossus of Ultimate Destruction	2017	?	35 x 37.4 x 9.1
868	Nexo Knights	70357-1	Knighton Castle	2017	447	58.2 x 37.8 x 10.3
768	Super Heroes / The LEGO Batman Movie	70914-1	Bane Toxic Truck Attack	2017	93.9	38.2 x 26.2 x 5.6
768	Super Heroes / The LEGO Batman Movie	70915-1	Two-Face Double Demolition	2017	176	38 x 26 x 9.4
768	Super Heroes / The LEGO Batman Movie	70916-1	The Batwing	2017	306	48 x 37.8 x 9.4
768	Super Heroes / The LEGO Batman Movie	70917-1	The Ultimate Batmobile	2017	452.6	58.2 x 37.8 x 8.7
67	Town / City / Recreation	60153-1	People pack - Fun at the beach	2017	50.9	26 x 18.9 x 6
67	Town / City / Jungle	60156-1	Jungle Buggy	2017	12.2	11.9 x 8.9 x 5.9
67	Town / City / Jungle	60157-1	Jungle Starter Set	2017	29.8	15.5 x 13.9 x 5.9
67	Town / City / Jungle	60158-1	Jungle Cargo Helicopter	2017	61.5	25.9 x 18.8 x 5.9
67	Town / City / Jungle	60159-1	Jungle Halftrack Mission	2017	113.3	28.2 x 26.2 x 7.6
67	Town / City / Jungle	60160-1	Jungle Mobile Lab	2017	154	38.2 x 26.2 x 7.1
67	Town / City / Jungle	60161-1	Jungle Exploration Site	2017	355	48 x 37.8 x 9.4
67	Town / City / Coast Guard	60163-1	Coast Guard Starter Set	2017	20.1	15.5 x 13.9 x 5.9
67	Town / City / Coast Guard	60164-1	Sea Rescue Plane	2017	80.7	26.2 x 19.1 x 6.1
67	Town / City / Coast Guard	60165-1	4 x 4 Response Unit	2017	110.4	35.4 x 19.1 x 9.1
67	Town / City / Coast Guard	60166-1	Heavy-Duty Rescue Helicopter	2017	231	38.2 x 26.2 x 9.4
67	Town / City / Coast Guard	60167-1	Coast Guard Head Quarters	2017	342.4	48 x 37.8 x 11.2
976	LEGO Brand / LEGO Brand Store / Monthly Model	40243-1	Monthly Mini Model Build Set - 2017 05 May, Race Car polybag	2017	?	17 x 16.5 x 2
67	Town / City / Jungle	60162-1	Jungle Air Drop Helicopter	2017	347	57.2 x 37.5 x 9.8
801	Minecraft	21137-1	The Mountain Cave	2017	800	58.2 x 48 x 17
166	Educational & Dacta / Western	9363-1	Sheriff's Lock-Up & Gold City Junction	1998	?	? x ? x ?
447	Office & School Supplies / Money and Coin Bank	40251-1	Mini Piggy Bank	2017	64.3	26 x 14 x 6
67	Town / City / Coast Guard	60168-1	Sailboat Rescue	2017	87.3	35 x 18.5 x 7
67	Town / City / Airport	60169-1	Cargo Terminal	2017	240	54 x 28.2 x 9.1
768	Super Heroes / Thor Ragnarok	76084-1	The Ultimate Battle for Asgard	2017	134	38 x 26 x 5.5
768	Super Heroes / Thor Ragnarok	76088-1	Thor vs. Hulk: Arena Clash	2017	165.5	38 x 26 x 7
771	Friends	41318-1	Heartlake Hospital	2017	354	46.2 x 37.3 x 8.6
65	Star Wars / Star Wars Rogue One	40176-1	Scarif Stormtrooper polybag	2017	1.7	13.5 x 13.5 x 1.5
771	Friends	40266-99	Storage Box, Friends, Buildable	2017	?	14.2 x 6.3 x 12.2
817	LEGO Ideas (CUUSOO)	21310-1	Old Fishing Store	2017	486	47.8 x 37.7 x 10.7
521	Photo Frame & Holder	40173-99	Picture Frame	2017	?	26.2 x 19 x 7
67	Town / City / Traffic	60154-1	Bus Station	2017	117	38 x 26 x 5.5
768	Super Heroes / The LEGO Batman Movie	66546-1	The LEGO Batman Movie Super Pack 2 in 1 (70900, 70903)	2017	42.6	? x ? x ?
868	Nexo Knights	70361-1	Macy's Bot Drop Dragon	2017	44.21	26.1 x 13.8 x 4.7
976	LEGO Brand / LEGO Brand Store / Monthly Model	40244-1	Monthly Mini Model Build Set - 2017 06 June, Dragonfly polybag	2017	?	? x ? x ?
920	The LEGO Ninjago Movie	70614-1	Lightning Jet	2017	241.4	54 x 28.2 x 7.8
920	The LEGO Ninjago Movie	70615-1	Fire Mech	2017	300	35.4 x 37.8 x 9.4
920	The LEGO Ninjago Movie	70612-1	Green Ninja Mech Dragon	2017	158.1	48 x 28.2 x 6.1
920	The LEGO Ninjago Movie	70608-1	Master Falls	2017	94.15	35.4 x 19.1 x 5.9
920	The LEGO Ninjago Movie	70607-1	Ninjago City Chase	2017	58.6	26.2 x 19.1 x 6.1
920	The LEGO Ninjago Movie	70611-1	Water Strider	2017	150.5	38.2 x 26.2 x 5.6
920	The LEGO Ninjago Movie	70609-1	Manta Ray Bomber	2017	105	35.4 x 19.1 x 7
920	The LEGO Ninjago Movie	70606-1	Spinjitzu Training	2017	25.1	15.7 x 14.1 x 4.5
920	The LEGO Ninjago Movie	70618-1	Destiny's Bounty	2017	616	58.2 x 37.8 x 11.8
771	Friends	41321-1	Snow Resort Off-Roader	2017	28	19 x 14 x 6
771	Friends	41317-1	Sunshine Catamaran	2017	335	35.4 x 37.8 x 9.4
171	Creator	10258-1	Routemaster London Bus	2017	351.6	48 x 37.5 x 11
771	Friends	41316-1	Andrea's Speedboat Transporter	2017	81	34.3 x 17.3 x 5.33
