,SetID,Number,Variant,Theme,Subtheme,Year,Name,Minifigs,Pieces,UKPrice,USPrice,CAPrice,EUPrice,ImageURL,OwnedBy,WantedBy,Owned,Wanted,QtyOwned,Rating
186,4006,7760,1,Trains,4.5/12 V,1980,Diesel Shunter Locomotive,2.0,150.0,,,,,https://images.brickset.com/sets/images/7760-1.jpg,413,616,No,No,0.0,
187,4008,7810,1,Trains,4.5/12 V,1980,Push-Along Steam Engine,1.0,97.0,,,,,https://images.brickset.com/sets/images/7810-1.jpg,275,368,No,No,0.0,
188,4010,7814,1,Trains,4.5/12 V,1980,Crane Wagon,2.0,113.0,,,,,https://images.brickset.com/sets/images/7814-1.jpg,487,475,No,No,0.0,
189,4012,7816,1,Trains,4.5/12 V,1980,Shell Tanker Wagon,1.0,120.0,,,,,https://images.brickset.com/sets/images/7816-1.jpg,409,509,No,No,0.0,
190,4014,7818,1,Trains,4.5/12 V,1980,Passenger Coach,2.0,114.0,,,,,https://images.brickset.com/sets/images/7818-1.jpg,428,363,No,No,0.0,
191,4016,7820,1,Trains,4.5/12 V,1980,Mail Van,2.0,212.0,,,,,https://images.brickset.com/sets/images/7820-1.jpg,473,491,No,No,0.0,
192,4018,7822,1,Trains,4.5/12 V,1980,Railway Station,3.0,384.0,,,,,https://images.brickset.com/sets/images/7822-1.jpg,593,656,No,No,0.0,
193,4025,7834,1,Trains,4.5/12 V,1980,Level Crossing,1.0,91.0,,,,,https://images.brickset.com/sets/images/7834-1.jpg,727,479,No,No,0.0,
194,4031,7850,1,Trains,4.5/12 V,1980,8 Straight Rails Grey 4.5 V,,32.0,,,,,https://images.brickset.com/sets/images/7850-1.jpg,892,178,No,No,0.0,
195,4032,7851,1,Trains,4.5/12 V,1980,8 Curved Rails Grey 4.5 V,,32.0,,,,,https://images.brickset.com/sets/images/7851-1.jpg,857,161,No,No,0.0,
196,4033,7852,1,Trains,4.5/12 V,1980,Left and Right Points Manual Grey 4.5 V,,14.0,,,,,https://images.brickset.com/sets/images/7852-1.jpg,632,146,No,No,0.0,
197,4034,7853,1,Trains,4.5/12 V,1980,"Crossing, Grey 4.5 V",,5.0,,,,,https://images.brickset.com/sets/images/7853-1.jpg,295,154,No,No,0.0,
198,4035,7854,1,Trains,4.5/12 V,1980,8 Straight Electric Rails Grey 12 V,,8.0,,,,,https://images.brickset.com/sets/images/7854-1.jpg,657,166,No,No,0.0,
199,4036,7855,1,Trains,4.5/12 V,1980,8 Curved Electric Rails Grey 12 V,,8.0,,,,,https://images.brickset.com/sets/images/7855-1.jpg,641,157,No,No,0.0,
200,4037,7856,1,Trains,4.5/12 V,1980,Left and Right Manual Points with Electric Rails Grey 12 V,,16.0,,,,,https://images.brickset.com/sets/images/7856-1.jpg,689,154,No,No,0.0,
201,4038,7857,1,Trains,4.5/12 V,1980,"Crossing, Electric Rails Grey 12 V",,5.0,,,,,https://images.brickset.com/sets/images/7857-1.jpg,711,170,No,No,0.0,
202,4039,7858,1,Trains,4.5/12 V,1980,Remote Controlled Points Right 12 V,,12.0,,,,,https://images.brickset.com/sets/images/7858-1.jpg,679,195,No,No,0.0,
203,4040,7859,1,Trains,4.5/12 V,1980,Remote Controlled Points Left 12 V,,12.0,,,,,https://images.brickset.com/sets/images/7859-1.jpg,626,198,No,No,0.0,
204,4042,7860,1,Trains,4.5/12 V,1980,Remote Controlled Signal 12 V,,24.0,,,,,https://images.brickset.com/sets/images/7860-1.jpg,779,225,No,No,0.0,
205,4043,7861,1,Trains,4.5/12 V,1980,Lighting Set Electric 12 V,,28.0,,,,,https://images.brickset.com/sets/images/7861-1.jpg,551,166,No,No,0.0,
206,4045,7863,1,Trains,4.5/12 V,1980,Remote Controlled Point Motor 12 V,,7.0,,,,,https://images.brickset.com/sets/images/7863-1.jpg,279,159,No,No,0.0,
207,4046,7864,1,Trains,4.5/12 V,1980,Transformer / Speed Controller 12 V,,33.0,,,,,https://images.brickset.com/sets/images/7864-1.jpg,1200,162,No,No,0.0,
208,4047,7865,1,Trains,4.5/12 V,1980,Motor Replacement Unit for Battery or Motor-Less Trains 12 V,,19.0,,,,,https://images.brickset.com/sets/images/7865-1.jpg,463,177,No,No,0.0,
209,4512,8888,1,Books,LEGO,1980,Ideas Book,,,,,,,https://images.brickset.com/sets/images/8888-1.jpg,810,151,No,No,0.0,
210,3997,7725,1,Trains,4.5/12 V,1981,Electric Passenger Train Set,1.0,485.0,,70.0,,,https://images.brickset.com/sets/images/7725-1.jpg,578,538,No,No,0.0,
211,3036,6075,2,Castle,Classic,1981,Castle,14.0,767.0,,48.0,,,https://images.brickset.com/sets/images/6075-2.jpg,744,583,No,No,0.0,
212,2850,577,1,Basic,,1981,"Basic Building Set, 5+",2.0,384.0,,38.0,,,https://images.brickset.com/sets/images/577-1.jpg,167,56,No,No,0.0,
213,3238,6383,1,Town,Maintenance,1981,Public Works Center,4.0,421.0,,30.0,,,https://images.brickset.com/sets/images/6383-1.jpg,499,725,No,No,0.0,
214,2824,566,1,Basic,,1981,"Basic Building Set, 5+",2.0,288.0,,26.0,,,https://images.brickset.com/sets/images/566-1.jpg,231,52,No,No,0.0,
215,3237,6382,1,Town,Fire,1981,Fire Station,4.0,390.0,,25.0,,,https://images.brickset.com/sets/images/6382-1.jpg,3058,603,No,No,0.0,
216,4487,8845,1,Technic,,1981,Dune Buggy,,174.0,,20.0,,,https://images.brickset.com/sets/images/8845-1.jpg,1803,221,No,No,0.0,
217,1636,355,2,Basic,,1981,Universal Building Set,2.0,181.0,,18.5,,,https://images.brickset.com/sets/images/355-2.jpg,151,38,No,No,0.0,
218,3047,6083,1,Castle,Classic,1981,Knight's Joust,6.0,211.0,,16.0,,,https://images.brickset.com/sets/images/6083-1.jpg,391,407,No,No,0.0,
219,3713,6929,1,Space,Classic,1981,Star Fleet Voyager,1.0,242.0,,15.0,,,https://images.brickset.com/sets/images/6929-1.jpg,3097,743,No,No,0.0,
220,3711,6927,1,Space,Classic,1981,All-Terrain Vehicle,2.0,170.0,,14.5,,,https://images.brickset.com/sets/images/6927-1.jpg,2958,756,No,No,0.0,
221,1462,333,1,Basic,,1981,Basic Set,2.0,98.0,,10.0,,,https://images.brickset.com/sets/images/333-1.jpg,168,37,No,No,0.0,
222,2780,544,1,Basic,,1981,"Basic Building Set, 5+",1.0,141.0,,9.5,,,https://images.brickset.com/sets/images/544-1.jpg,445,60,No,No,0.0,
223,1395,322,1,Basic,,1981,Basic Set,,82.0,,6.0,,,https://images.brickset.com/sets/images/322-1.jpg,112,31,No,No,0.0,
224,3038,6077,1,Castle,Classic,1981,Knight's Procession,6.0,48.0,,5.0,,,https://images.brickset.com/sets/images/6077-1.jpg,579,440,No,No,0.0,
225,845,226,2,Books,LEGO,1981,Building Ideas Book,,,,2.4,,,https://images.brickset.com/sets/images/226-2.jpg,629,98,No,No,0.0,
226,8415,1,11,Basic,,1981,Basic Souvenir Box,,38.0,,,,,https://images.brickset.com/sets/images/1-11.jpg,42,44,No,No,0.0,
227,1721,366,1,Basic,,1981,Basic Building Set,2.0,184.0,,,,,https://images.brickset.com/sets/images/366-1.jpg,75,34,No,No,0.0,
228,2806,555,2,Basic,,1981,"Basic Building Set, 5+",2.0,246.0,,,,,https://images.brickset.com/sets/images/555-2.jpg,507,70,No,No,0.0,
229,4517,890,1,Basic,Supplementaries,1981,Wind-Up Motor,,10.0,,,,,https://images.brickset.com/sets/images/890-1.jpg,774,59,No,No,0.0,
230,7852,1060,1,Dacta,,1981,Road Plates and Signs,,30.0,,,,,https://images.brickset.com/sets/images/1060-1.jpg,183,133,No,No,0.0,
231,7854,1064,1,Dacta,,1981,Dacta Buildings,6.0,,,,,,https://images.brickset.com/sets/images/1064-1.jpg,18,112,No,No,0.0,
232,26967,1134,1,Service Packs,Trains,1981,Battery Wagon,,4.0,,,,,10,12,No,No,0,,
233,26968,1135,1,Service Packs,Trains,1981, Battery Cable Kit,,13.0,,,,,3,12,No,No,0,,
234,26969,1136,1,Service Packs,Trains,1981,"Buffers, Magnetic Couplers",,6.0,,,,,9,12,No,No,0,,
235,26970,1137,1,Service Packs,Trains,1981,Train Couplings,,4.0,,,,,7,13,No,No,0,,
236,26971,1138,1,Service Packs,Trains,1981,Replacement Rubber Wheel Treads for Trains,,8.0,,,,,6,12,No,No,0,,
237,26972,1139,1,Service Packs,Trains,1981,Motor-Mount Plate with Magnetic Couplers,,5.0,,,,,8,10,No,No,0,,
238,26973,1140,1,Service Packs,Trains,1981,12V Light Bricks,,2.0,,,,,11,13,No,No,0,,
239,26974,1141,1,Service Packs,Trains,1981,Wheel Bricks with Small Red Train Wheels,,2.0,,,,,4,10,No,No,0,,
240,26975,1142,1,Service Packs,Trains,1981,Wheel Bricks with Small Black Train-Wheels,,2.0,,,,,6,10,No,No,0,,
241,26976,1143,1,Service Packs,Trains,1981,Wheel Bricks with Large Red Train Wheels,,2.0,,,,,5,11,No,No,0,,
242,26977,1144,1,Service Packs,Trains,1981,Train Baseplate,,2.0,,,,,7,11,No,No,0,,
243,26978,1145,1,Service Packs,Trains,1981, Bogie Plate,,2.0,,,,,5,10,No,No,0,,
244,26979,1146,1,Service Packs,Trains,1981,"Pushrods, Cylinder Housings",,6.0,,,,,10,12,No,No,0,,
245,26980,1147,1,Service Packs,Trains,1981,"Light Prisms & Holder, Red/Yellow Light Covers",,7.0,,,,,https://images.brickset.com/sets/images/1147-1.jpg,10,11,No,No,0.0,
246,432,1581,1,Promotional,Ferries,1981,Silja Line Ferry,,182.0,,,,,https://images.brickset.com/sets/images/1581-1.jpg,59,177,No,No,0.0,
247,872,2330,1,Duplo,,1981,Basic Set,1.0,9.0,,,,,https://images.brickset.com/sets/images/2330-1.jpg,26,17,No,No,0.0,
248,880,2340,1,Duplo,,1981,Basic Set,1.0,17.0,,,,,15,16,No,No,0,,
249,886,2350,1,Duplo,,1981,Basic Building Set,2.0,22.0,,,,,https://images.brickset.com/sets/images/2350-1.jpg,36,16,No,No,0.0,
250,889,2360,1,Duplo,,1981,Basic Set,3.0,32.0,,,,,11,15,No,No,0,,
251,894,2370,1,Duplo,,1981,Basic Set,4.0,45.0,,,,,17,17,No,No,0,,
252,976,2624,1,Duplo,,1981,Helicopter,1.0,2.0,,,,,24,19,No,No,0,,
253,995,2644,1,Duplo,,1981,Service Station,2.0,14.0,,,,,20,16,No,No,0,,
254,1666,3601,1,Fabuland,,1981,Elton Elephant,1.0,6.0,,,,,https://images.brickset.com/sets/images/3601-1.jpg,351,84,No,No,0.0,
255,1668,3603,1,Fabuland,,1981,Boris Bulldog and Mailbox,1.0,5.0,,,,,https://images.brickset.com/sets/images/3603-1.jpg,459,72,No,No,0.0,
256,4993,3615,1,Fabuland,,1981,Percy Pig,1.0,4.0,,,,,https://images.brickset.com/sets/images/3615-1.jpg,171,64,No,No,0.0,
257,1695,3628,1,Fabuland,,1981,Perry Panda and Chester Chimp,2.0,3.0,,,,,https://images.brickset.com/sets/images/3628-1.jpg,308,81,No,No,0.0,
258,1696,3629,1,Fabuland,,1981,Barney Bear,1.0,16.0,,,,,https://images.brickset.com/sets/images/3629-1.jpg,332,66,No,No,0.0,
259,1701,3635,1,Fabuland,,1981,Bonnie Bunny's Camper,1.0,25.0,,,,,https://images.brickset.com/sets/images/3635-1.jpg,308,85,No,No,0.0,
260,3217,6365,1,Town,Leisure,1981,Summer Cottage,1.0,144.0,,,,,https://images.brickset.com/sets/images/6365-1.jpg,1346,669,No,No,0.0,
261,3455,6600,1,Town,Classic,1981,Police Patrol,1.0,23.0,,,,,https://images.brickset.com/sets/images/6600-1.jpg,544,183,No,No,0.0,
262,3459,6602,1,Town,Classic,1981,Fire Unit I,1.0,29.0,,,,,https://images.brickset.com/sets/images/6602-1.jpg,402,177,No,No,0.0,
263,3467,6610,1,Town,Shops and Services,1981,Gas Pumps,1.0,29.0,,,,,https://images.brickset.com/sets/images/6610-1.jpg,1437,356,No,No,0.0,
264,3468,6611,1,Town,Fire,1981,Fire Chief's Car,1.0,20.0,,,,,https://images.brickset.com/sets/images/6611-1.jpg,2776,275,No,No,0.0,
265,3483,6626,1,Town,Classic,1981,Rescue Helicopter,,37.0,,,,,https://images.brickset.com/sets/images/6626-1.jpg,285,152,No,No,0.0,
266,3485,6628,1,Town,Vehicles,1981,Shell Tow Truck,,38.0,,,,,https://images.brickset.com/sets/images/6628-1.jpg,2451,358,No,No,0.0,
267,3486,6629,1,Town,Medical,1981,Ambulance,1.0,39.0,,,,,https://images.brickset.com/sets/images/6629-1.jpg,2047,360,No,No,0.0,
268,3487,6630,1,Town,Construction,1981,Bucket Loader,1.0,34.0,,,,,https://images.brickset.com/sets/images/6630-1.jpg,2229,282,No,No,0.0,
269,3504,6650,1,Town,Fire,1981,Fire and Rescue Van,1.0,46.0,,,,,https://images.brickset.com/sets/images/6650-1.jpg,2659,353,No,No,0.0,
270,3535,6680,1,Town,Medical,1981,Ambulance,2.0,63.0,,,,,https://images.brickset.com/sets/images/6680-1.jpg,2240,428,No,No,0.0,
271,3536,6681,1,Town,Police,1981,Police Van,1.0,82.0,,,,,https://images.brickset.com/sets/images/6681-1.jpg,2208,332,No,No,0.0,
272,3546,6691,1,Town,Medical,1981,Red Cross Helicopter,2.0,107.0,,,,,https://images.brickset.com/sets/images/6691-1.jpg,1325,337,No,No,0.0,
273,3616,6801,1,Space,Classic,1981,Moon Buggy,1.0,22.0,,,,,https://images.brickset.com/sets/images/6801-1.jpg,3544,522,No,No,0.0,
274,3636,6822,1,Space,Classic,1981,Space Digger,1.0,33.0,,,,,https://images.brickset.com/sets/images/6822-1.jpg,4081,544,No,No,0.0,
275,3653,6842,1,Space,Classic,1981,Small Space Shuttle Craft,1.0,46.0,,,,,https://images.brickset.com/sets/images/6842-1.jpg,3778,518,No,No,0.0,
276,3669,6870,1,Space,Classic,1981,Space Probe Launcher,1.0,60.0,,,,,https://images.brickset.com/sets/images/6870-1.jpg,3246,554,No,No,0.0,
277,4007,7777,1,Books,LEGO,1981,Trains Ideas Book,,,,,,,https://images.brickset.com/sets/images/7777-1.jpg,719,302,No,No,0.0,
278,4044,7862,1,Trains,4.5/12 V,1981,Remote Controlled Decoupling and Signal 12 V,,16.0,,,,,https://images.brickset.com/sets/images/7862-1.jpg,321,230,No,No,0.0,
279,4434,8710,1,Technic,Supplementary,1981,Technical Elements,,124.0,,,,,https://images.brickset.com/sets/images/8710-1.jpg,492,134,No,No,0.0,
280,4486,8844,1,Technic,,1981,Helicopter,,316.0,,,,,https://images.brickset.com/sets/images/8844-1.jpg,1372,231,No,No,0.0,
281,4490,8848,1,Technic,,1981,Power Truck,,398.0,,,,,https://images.brickset.com/sets/images/8848-1.jpg,1003,330,No,No,0.0,
282,4504,8859,1,Technic,,1981,Tractor,,610.0,,,,,https://images.brickset.com/sets/images/8859-1.jpg,999,416,No,No,0.0,
283,3687,6890,1,Space,Classic,1982,Cosmic Cruiser,1.0,115.0,,11.0,,,https://images.brickset.com/sets/images/6890-1.jpg,2603,624,No,No,0.0,
284,1716,3654,1,Fabuland,,1982,Lisa Lamb's House,1.0,32.0,,10.0,,,https://images.brickset.com/sets/images/3654-1.jpg,363,74,No,No,0.0,
285,1868,4005,1,Boats,,1982,Tug Boat,1.0,66.0,,10.0,,,https://images.brickset.com/sets/images/4005-1.jpg,1773,605,No,No,0.0,
286,3678,6880,1,Space,Classic,1982,Surface Explorer,1.0,82.0,,7.5,,,https://images.brickset.com/sets/images/6880-1.jpg,3196,570,No,No,0.0,
287,195,1211,1,Service Packs,Space,1982,Space Stands and Brackets,,8.0,,2.25,,,17,37,No,No,0,,
288,1749,3701,1,Fabuland,,1982,Charlie Cat the fisherman,1.0,2.0,,1.5,,,https://images.brickset.com/sets/images/3701-1.jpg,304,77,No,No,0.0,
289,1751,3704,1,Fabuland,,1982,Marjorie Mouse,1.0,2.0,,1.5,,,https://images.brickset.com/sets/images/3704-1.jpg,290,73,No,No,0.0,
290,2970,599,1,Basic,,1982,"Basic Building Set, 5+",3.0,748.0,,,,,https://images.brickset.com/sets/images/599-1.jpg,32,76,No,No,0.0,
291,6513,1066,1,Dacta,Town,1982,Little People with Accessories,36.0,138.0,,,,,https://images.brickset.com/sets/images/1066-1.jpg,26,213,No,No,0.0,
292,7864,1082,1,Dacta,,1982,Roof Bricks,,336.0,,,,,https://images.brickset.com/sets/images/1082-1.jpg,25,41,No,No,0.0,
293,26888,1201,1,Service Packs,,1982,Hooks,,,,,,,4,10,No,No,0,,
294,22614,1205,1,Service Packs,,1982,Keys for wind-up motor,,2.0,,,,,https://images.brickset.com/sets/images/1205-1.jpg,26,34,No,No,0.0,
295,9119,1209,1,Service Packs,,1982,{Fences and Gates},,10.0,,,,,https://images.brickset.com/sets/images/1209-1.jpg,52,53,No,No,0.0,
296,24044,1221,1,Service Packs,Technic,1982,Yellow beams,,8.0,,,,,2,26,No,No,0,,
297,24046,1222,1,Service Packs,Technic,1982,Blue beams,,8.0,,,,,4,28,No,No,0,,
298,24047,1223,1,Service Packs,Technic,1982,Black beams,,8.0,,,,,4,27,No,No,0,,
299,24045,1224,1,Service Packs,Technic,1982,Red beams,,8.0,,,,,4,27,No,No,0,,
300,22615,1226,1,Service Packs,,1982,Tractor wheels and tyres,,12.0,,,,,https://images.brickset.com/sets/images/1226-1.jpg,18,39,No,No,0.0,
301,436,1590,2,Town,Special,1982,Breakdown Assistance,4.0,233.0,,,,,https://images.brickset.com/sets/images/1590-2.jpg,331,556,No,No,0.0,
302,22544,1600,1,Duplo,,1982,Pampers Gift Pack,1.0,5.0,,,,,https://images.brickset.com/sets/images/1600-1.jpg,6,15,No,No,0.0,
303,489,1656,2,Promotional,Ferries,1982,Viking Line Ferry,,244.0,,,,,https://images.brickset.com/sets/images/1656-2.jpg,61,190,No,No,0.0,
304,492,1658,1,Promotional,Ferries,1982,Viking Line Ferry 'Viking Saga',,207.0,,,,,https://images.brickset.com/sets/images/1658-1.jpg,28,185,No,No,0.0,
305,5920,1905,1,Basic,,1982,Mini Building Set,,36.0,,,,,https://images.brickset.com/sets/images/1905-1.jpg,32,29,No,No,0.0,
306,5807,1910,1,Basic,,1982,3+ Building Set,,85.0,,,,,https://images.brickset.com/sets/images/1910-1.jpg,33,36,No,No,0.0,
307,22545,1920,1,Basic,,1982,Promo Basic Set,,115.0,,,,,https://images.brickset.com/sets/images/1920-1.jpg,18,23,No,No,0.0,
308,22546,1922,2,Basic,,1982,Basic Building Set with Storage Case,,52.0,,,,,https://images.brickset.com/sets/images/1922-2.jpg,46,27,No,No,0.0,
309,22547,2302,1,Duplo,,1982,Building Plate Red,,1.0,,,,,11,15,No,No,0,,
310,22548,2306,2,Duplo,,1982,Supplementary Bricks,,18.0,,,,,6,13,No,No,0,,
311,860,2308,1,Duplo,,1982,Basic Set,,,,,,,8,15,No,No,0,,
312,7144,2622,1,Duplo,,1982,Little Plane,1.0,2.0,,,,,31,18,No,No,0,,
313,22403,2635,1,Duplo,,1982,Fire Engine,1.0,4.0,,,,,20,19,No,No,0,,
314,22549,2641,1,Duplo,,1982,Barnyard,1.0,21.0,,,,,9,14,No,No,0,,
315,22550,2642,1,Duplo,,1982,Living Room,4.0,26.0,,,,,9,15,No,No,0,,
316,998,2648,1,Duplo,,1982,Play-Box Home and Garage,2.0,18.0,,,,,11,16,No,No,0,,
317,1727,3666,1,Fabuland,,1982,Billy Bear and Mortimer Mouse's  Service Station,2.0,28.0,,,,,https://images.brickset.com/sets/images/3666-1.jpg,166,78,No,No,0.0,
318,1728,3667,1,Fabuland,,1982,Pat and Freddy's Shop,2.0,58.0,,,,,https://images.brickset.com/sets/images/3667-1.jpg,226,76,No,No,0.0,
319,1730,3669,1,Fabuland,,1982,Fire Station,3.0,33.0,,,,,https://images.brickset.com/sets/images/3669-1.jpg,147,82,No,No,0.0,
320,1733,3672,1,Fabuland,,1982,The Motel,3.0,60.0,,,,,https://images.brickset.com/sets/images/3672-1.jpg,108,81,No,No,0.0,
321,1738,3678,1,Fabuland,,1982,Lionel Lion's Lodge,4.0,123.0,,,,,https://images.brickset.com/sets/images/3678-1.jpg,91,96,No,No,0.0,
322,7679,3694,1,Fabuland,,1982,Figure collection,,,,,,,https://images.brickset.com/sets/images/3694-1.jpg,6,57,No,No,0.0,
323,7680,3695,1,Fabuland,,1982,Figure collection,80.0,,,,,,https://images.brickset.com/sets/images/3695-1.jpg,9,59,No,No,0.0,
324,1750,3703,1,Fabuland,,1982,Peter Pig the Cook,1.0,2.0,,,,,https://images.brickset.com/sets/images/3703-1.jpg,249,74,No,No,0.0,
325,1752,3706,1,Fabuland,,1982,Ernie Elephant,1.0,2.0,,,,,https://images.brickset.com/sets/images/3706-1.jpg,324,82,No,No,0.0,
326,1753,3707,1,Fabuland,,1982,Clara Cow,1.0,2.0,,,,,https://images.brickset.com/sets/images/3707-1.jpg,276,78,No,No,0.0,
327,1754,3708,1,Fabuland,,1982,Rufus Rabbit,1.0,3.0,,,,,https://images.brickset.com/sets/images/3708-1.jpg,365,79,No,No,0.0,
328,1810,3781,1,Fabuland,,1982,Maximillian Mouse,1.0,4.0,,,,,https://images.brickset.com/sets/images/3781-1.jpg,245,75,No,No,0.0,
329,1811,3782,1,Fabuland,,1982,Paul Parrot,1.0,4.0,,,,,https://images.brickset.com/sets/images/3782-1.jpg,352,93,No,No,0.0,
330,1812,3784,1,Fabuland,,1982,Hugo Hog the Tinker,1.0,4.0,,,,,https://images.brickset.com/sets/images/3784-1.jpg,175,70,No,No,0.0,
331,1813,3786,1,Fabuland,,1982,Boris Bulldog,1.0,8.0,,,,,https://images.brickset.com/sets/images/3786-1.jpg,363,74,No,No,0.0,
332,1876,4015,1,Boats,,1982,Freighter,2.0,80.0,,,,,https://images.brickset.com/sets/images/4015-1.jpg,1306,648,No,No,0.0,
333,1886,4025,1,Boats,,1982,Fire Boat,3.0,150.0,,,,,https://images.brickset.com/sets/images/4025-1.jpg,1049,514,No,No,0.0,
334,9816,5235,2,Homemaker,,1982,Schoolroom,,231.0,,,,,https://images.brickset.com/sets/images/5235-2.jpg,39,116,No,No,0.0,
335,3150,6302,1,Town,Accessories,1982,Mini-Figure Set,6.0,25.0,,,,,https://images.brickset.com/sets/images/6302-1.jpg,823,358,No,No,0.0,
336,3155,6308,1,Town,Accessories,1982,Policemen,4.0,20.0,,,,,https://images.brickset.com/sets/images/6308-1.jpg,170,263,No,No,0.0,
337,3214,6362,1,Town,Postal,1982,Post Office,1.0,133.0,,,,,https://images.brickset.com/sets/images/6362-1.jpg,2157,812,No,No,0.0,
338,3225,6372,1,Town,Leisure,1982,Town House,2.0,217.0,,,,,https://images.brickset.com/sets/images/6372-1.jpg,1503,902,No,No,0.0,
339,3464,6607,1,Town,Maintenance,1982,Service Truck,1.0,25.0,,,,,https://images.brickset.com/sets/images/6607-1.jpg,1884,294,No,No,0.0,
340,3465,6608,1,Town,Maintenance,1982,Tractor,1.0,21.0,,,,,https://images.brickset.com/sets/images/6608-1.jpg,1888,311,No,No,0.0,
341,3505,6651,1,Town,Postal,1982,Mail Truck,1.0,47.0,,,,,https://images.brickset.com/sets/images/6651-1.jpg,2838,612,No,No,0.0,
342,3507,6653,1,Town,Maintenance,1982,Highway Maintenance Truck,1.0,56.0,,,,,https://images.brickset.com/sets/images/6653-1.jpg,2870,421,No,No,0.0,
343,3540,6685,1,Town,Fire,1982,Fire Copter 1,1.0,99.0,,,,,https://images.brickset.com/sets/images/6685-1.jpg,2725,343,No,No,0.0,
344,3725,6950,1,Space,Classic,1982,Mobile Rocket Transport,2.0,209.0,,,,,https://images.brickset.com/sets/images/6950-1.jpg,2434,777,No,No,0.0,
345,4102,8030,1,Technic,Universal,1982,Universal Set,,141.0,,,,,https://images.brickset.com/sets/images/8030-1.jpg,1095,191,No,No,0.0,
346,4111,8050,1,Technic,Universal,1982,Universal Motor Set,,141.0,,,,,https://images.brickset.com/sets/images/8050-1.jpg,737,201,No,No,0.0,
347,4122,8090,1,Technic,Universal,1982,Universal Set,,266.0,,,,,https://images.brickset.com/sets/images/8090-1.jpg,252,211,No,No,0.0,
348,4432,8700,1,Technic,Supplementary,1982,Power Pack,,26.0,,,,,https://images.brickset.com/sets/images/8700-1.jpg,1557,178,No,No,0.0,
349,4488,8846,1,Technic,,1982,Tow Truck,,379.0,,,,,https://images.brickset.com/sets/images/8846-1.jpg,654,287,No,No,0.0,
350,26383,50YOP,1,Books,LEGO,1982,50 Years of Play,,,,,,,https://images.brickset.com/sets/images/50YOP-1.jpg,27,39,No,No,0.0,
351,4020,7824,1,Trains,4.5/12 V,1983,Railway Station,9.0,478.0,,44.75,,,https://images.brickset.com/sets/images/7824-1.jpg,1071,622,No,No,0.0,
352,7831,1031,1,Dacta,,1983,Building Cards - 1030,,20.0,,15.75,,,https://images.brickset.com/sets/images/1031-1.jpg,132,45,No,No,0.0,
353,3566,6711,1,Space,Classic,1983,Minifig Pack,4.0,24.0,,4.5,,,https://images.brickset.com/sets/images/6711-1.jpg,128,432,No,No,0.0,
354,1054,2711,1,Duplo,Trains,1983,Straight Tracks,,4.0,,4.0,,,59,24,No,No,0,,
355,1055,2712,1,Duplo,Trains,1983,Curved Tracks,,4.0,,4.0,,,68,23,No,No,0,,
356,3790,710,3,Basic,,1983,"Basic Building Set, 7+",2.0,364.0,,,,,https://images.brickset.com/sets/images/710-3.jpg,143,115,No,No,0.0,
