number,num_part_types,num_parts,parts_weight,num_missing_parts,pct_missing_parts
8470-1,56,159,180.58499999999998,0.0,0.0
7979-1,24,24,0.0,24.0,1.0
8456-1,108,408,435.21999999999997,0.0,0.0
4594-1,48,76,78.94999999999999,0.0,0.0
60182-1,197,358,423.3730000000001,3.0,0.008379888268156424
10252-1,307,1238,949.5700000000002,0.0,0.0
71007-2,16,16,0.0,16.0,1.0
8824-1,78,208,246.33999999999992,0.0,0.0
44016-1,23,43,67.64,1.0,0.023255813953488372
5148-1,6,24,69.84,0.0,0.0
75928-1,185,412,373.66499999999996,3.0,0.007281553398058253
5893-1,262,1104,1082.065,0.0,0.0
10134-1,266,1523,1569.975,1.0,0.0006565988181221273
4896-1,215,959,982.685,0.0,0.0
6568-1,125,291,264.7500000000001,5.0,0.01718213058419244
70720-1,55,81,56.160000000000004,2.0,0.024691358024691357
8791-1,19,42,113.11000000000001,0.0,0.0
3091-1,4,4,79.0,1.0,0.25
6528-1,21,31,27.049999999999997,1.0,0.03225806451612903
8991-1,55,191,221.1,0.0,0.0
30294-1,29,46,19.740000000000002,1.0,0.021739130434782608
41120-1,70,123,75.66999999999997,1.0,0.008130081300813009
5901-1,16,17,16.27,1.0,0.058823529411764705
7976-1,44,59,25.90000000000001,1.0,0.01694915254237288
7593-1,86,265,258.66499999999996,2.0,0.007547169811320755
30311-1,32,52,36.16199999999999,1.0,0.019230769230769232
10682-1,299,1028,1100.469999999999,0.0,0.0
72002-1,75,187,151.77999999999994,3.0,0.016042780748663103
6890-1,59,114,117.21999999999998,1.0,0.008771929824561403
8080-1,149,399,316.8800000000002,1.0,0.002506265664160401
10526-1,31,39,396.3499999999999,3.0,0.07692307692307693
7041-1,89,532,489.6809999999999,6.0,0.011278195488721804
4433-1,112,233,263.7999999999998,2.0,0.008583690987124463
41520-1,25,50,27.529999999999998,0.0,0.0
2996-1,51,79,92.13999999999994,2.0,0.02531645569620253
5160-1,15,17,11.170000000000002,0.0,0.0
5563-1,224,811,981.6850000000002,0.0,0.0
41374-1,242,491,535.6500000000009,2.0,0.004073319755600814
2602-1,27,31,478.35999999999996,2.0,0.06451612903225806
70706-1,83,179,161.925,2.0,0.0111731843575419
40344-1,26,34,16.44,4.0,0.11764705882352941
76072-1,54,103,50.379999999999995,2.0,0.019417475728155338
10579-1,14,17,137.59,1.0,0.058823529411764705
42032-1,77,268,157.9,0.0,0.0
1796-1,152,649,955.5199999999996,1.0,0.0015408320493066256
4507-1,177,729,675.0800000000002,0.0,0.0
6625-1,35,54,44.00000000000001,2.0,0.037037037037037035
5004938-1,13,15,2.3800000000000003,4.0,0.26666666666666666
30105-1,31,44,23.220000000000006,1.0,0.022727272727272728
8869-1,2,2,21.98,0.0,0.0
COMCON004-1,8,8,1.46,3.0,0.375
41130-1,354,1211,1046.145,4.0,0.0033030553261767133
8670-1,54,119,224.68,0.0,0.0
5004939-1,11,11,3.0199999999999996,4.0,0.36363636363636365
6291-1,144,282,480.25000000000006,3.0,0.010638297872340425
7868-1,162,329,282.4600000000004,5.0,0.015197568389057751
9785-1,70,225,756.1499999999997,6.0,0.02666666666666667
60212-1,41,63,75.601,2.0,0.031746031746031744
10255-1,758,4149,3275.874999999996,11.0,0.002651241262954929
4606-1,28,46,207.76999999999998,2.0,0.043478260869565216
60136-1,52,74,64.95,4.0,0.05405405405405406
2806-1,4,4,47.75,1.0,0.25
30059-1,28,53,27.570000000000004,0.0,0.0
75535-1,61,107,127.12499999999997,3.0,0.028037383177570093
42066-1,157,1169,1174.2649999999994,0.0,0.0
2682-1,8,8,119.69,3.0,0.375
7714-1,102,277,358.1900000000001,3.0,0.010830324909747292
10202-1,5,6,4.85,3.0,0.5
75523-1,66,102,140.975,0.0,0.0
10835-1,46,70,963.2500000000001,3.0,0.04285714285714286
8747-1,29,50,74.85999999999999,0.0,0.0
2017-1,13,13,449.1,2.0,0.15384615384615385
1192-1,14,40,929.4,3.0,0.075
8818-1,52,127,136.01999999999995,0.0,0.0
8810-1,41,82,107.50999999999999,0.0,0.0
41050-1,47,83,68.43999999999997,1.0,0.012048192771084338
70601-1,142,244,185.48999999999998,2.0,0.00819672131147541
60180-1,86,204,278.455,1.0,0.004901960784313725
76019-1,97,207,159.08999999999997,4.0,0.01932367149758454
6464-1,180,342,927.4299999999997,6.0,0.017543859649122806
4609-1,55,104,489.65,3.0,0.028846153846153848
41181-1,59,74,49.54999999999998,2.0,0.02702702702702703
8007-1,77,363,213.67500000000007,0.0,0.0
10569-1,34,46,489.31999999999994,3.0,0.06521739130434782
5382-1,15,16,9.570000000000002,0.0,0.0
9735-1,112,396,737.9499999999998,0.0,0.0
75147-1,159,567,470.2400000000001,4.0,0.007054673721340388
42026-1,58,158,264.07,1.0,0.006329113924050633
2263-1,119,299,317.66499999999996,3.0,0.010033444816053512
10528-1,18,30,339.3,3.0,0.1
3801-1,24,45,126.54000000000003,0.0,0.0
70009-1,259,672,804.1100000000001,6.0,0.008928571428571428
7915-1,67,143,160.93,2.0,0.013986013986013986
CONCORD-1,34,74,54.75999999999999,0.0,0.0
41156-1,104,165,126.98,1.0,0.006060606060606061
21141-1,96,248,223.17999999999998,3.0,0.012096774193548387
6553-1,82,137,132.57999999999998,3.0,0.021897810218978103
75200-1,145,258,223.48899999999995,2.0,0.007751937984496124
7509-1,31,72,22.580000000000002,2.0,0.027777777777777776
9468-1,278,983,1230.8949999999998,7.0,0.007121057985757884
1710-1,16,22,12.559999999999999,1.0,0.045454545454545456
21206-1,88,241,360.1099999999999,0.0,0.0
42076-1,153,1041,904.0900000000003,0.0,0.0
10073-1,14,130,29.200000000000003,0.0,0.0
40058-1,49,119,58.23899999999999,2.0,0.01680672268907563
76001-1,156,390,373.2200000000001,4.0,0.010256410256410256
8246-1,28,50,25.26000000000001,0.0,0.0
9572-1,17,18,40.099999999999994,6.0,0.3333333333333333
4974-1,27,36,615.88,2.0,0.05555555555555555
70402-1,101,249,280.06,4.0,0.01606425702811245
6442-1,77,146,185.9,3.0,0.02054794520547945
5911-1,18,22,18.560000000000002,2.0,0.09090909090909091
71042-1,384,2334,1786.1579999999997,8.0,0.003427592116538132
6754-1,174,1012,1177.4290000000008,0.0,0.0
3278-1,8,10,65.21000000000001,2.0,0.2
7587-1,26,56,101.53000000000003,2.0,0.03571428571428571
76055-1,239,785,610.0250000000005,6.0,0.007643312101910828
7002-1,14,31,31.109999999999996,0.0,0.0
70373-1,39,40,26.62000000000002,0.0,0.0
75048-1,101,244,164.78999999999996,2.0,0.00819672131147541
8755-1,72,210,179.03,0.0,0.0
4782-1,47,200,271.7,0.0,0.0
7476-1,114,283,670.25,3.0,0.01060070671378092
7784-1,177,1070,1508.9250000000006,0.0,0.0
3727-1,1,100,80.0,0.0,0.0
2832-1,13,13,141.55,3.0,0.23076923076923078
70635-1,44,72,68.9,1.0,0.013888888888888888
5942-1,80,114,293.9,2.0,0.017543859649122806
41622-1,102,240,158.6999999999999,0.0,0.0
76076-1,85,160,170.3,4.0,0.025
7066-1,321,966,1238.3450000000005,5.0,0.005175983436853002
9446-1,251,702,705.676,6.0,0.008547008547008548
8658-1,23,39,64.25,0.0,0.0
6626-2,14,18,9.88,1.0,0.05555555555555555
7571-1,94,257,241.81999999999994,4.0,0.01556420233463035
5180-1,2,2,200.0,0.0,0.0
8169-1,172,763,751.9399999999994,0.0,0.0
10871-1,24,29,370.07,3.0,0.10344827586206896
7020-1,104,286,259.4549999999999,7.0,0.024475524475524476
4116-1,95,217,436.9699999999999,2.0,0.009216589861751152
75097-1,24,24,0.0,24.0,1.0
3468-1,1,50,82.0,0.0,0.0
1361-1,12,22,16.39,2.0,0.09090909090909091
6166-1,116,416,605.5000000000001,1.0,0.002403846153846154
9499-1,155,481,523.82,4.0,0.008316008316008316
10707-1,32,60,47.41,0.0,0.0
8280-1,137,457,590.8000000000001,2.0,0.00437636761487965
6245-1,17,24,37.79,1.0,0.041666666666666664
5159-1,1,2,198.0,0.0,0.0
60101-1,112,183,227.32000000000002,2.0,0.01092896174863388
3473-1,1,50,121.0,0.0,0.0
7474-1,51,85,170.13,1.0,0.011764705882352941
10090-1,34,58,43.900000000000006,0.0,0.0
7620-1,53,82,92.15999999999998,3.0,0.036585365853658534
7171-1,194,854,875.9000000000002,10.0,0.0117096018735363
88006-1,1,1,131.0,0.0,0.0
9469-1,42,82,66.57999999999997,2.0,0.024390243902439025
6054-1,65,196,189.50699999999998,2.0,0.01020408163265306
3652-1,11,17,447.80000000000007,0.0,0.0
5812-1,8,8,5.614,1.0,0.125
60109-1,193,398,1059.9349999999997,5.0,0.01256281407035176
3559-1,24,44,23.21,0.0,0.0
MS1046-1,1,1,0.0,1.0,1.0
30401-1,30,45,29.189999999999998,1.0,0.022222222222222223
1353-1,90,171,272.54999999999995,2.0,0.011695906432748537
7897-1,127,575,1734.7560000000008,3.0,0.0052173913043478265
7658-1,127,461,394.3350000000001,3.0,0.006507592190889371
5890-1,125,240,1285.5299999999997,5.0,0.020833333333333332
4864-1,56,116,1836.7700000000002,3.0,0.02586206896551724
5206-1,18,32,38.980000000000004,0.0,0.0
40004-1,9,26,38.3,0.0,0.0
4271-1,71,184,227.39999999999995,0.0,0.0
5561-1,248,778,1080.5099999999995,0.0,0.0
5955-1,95,185,349.791,5.0,0.02702702702702703
DUCK75-1,23,50,31.729999999999997,0.0,0.0
8551-1,19,29,22.69,1.0,0.034482758620689655
76008-1,60,95,83.36999999999998,2.0,0.021052631578947368
4758-1,139,395,529.634,4.0,0.010126582278481013
5857-1,65,97,228.63299999999984,2.0,0.020618556701030927
41008-1,162,448,482.5499999999999,2.0,0.004464285714285714
5900-1,10,10,8.64,1.0,0.1
8310-1,8,12,50.7,6.0,0.5
1269-1,12,20,12.4,1.0,0.05
76015-1,114,227,207.73499999999984,4.0,0.01762114537444934
71222-1,32,61,33.040000000000006,1.0,0.01639344262295082
9092-1,57,102,166.07000000000002,1.0,0.00980392156862745
75526-1,54,99,141.03,0.0,0.0
5002144-1,4,4,1.98,2.0,0.5
6514-1,21,37,41.010000000000005,1.0,0.02702702702702703
9457-1,157,433,528.185,3.0,0.006928406466512702
75873-1,109,211,175.04000000000002,1.0,0.004739336492890996
70751-1,532,2083,1885.5249999999985,13.0,0.006240998559769563
7837-1,89,600,713.9099999999995,0.0,0.0
5318-1,23,26,10.520000000000001,0.0,0.0
852741-1,42,166,222.88399999999993,0.0,0.0
5287-1,9,18,16.78,0.0,0.0
9665-1,93,334,465.4250000000001,3.0,0.008982035928143712
5850-1,78,155,912.844,6.0,0.03870967741935484
8544-1,17,30,25.749999999999996,0.0,0.0
6519-1,28,50,47.34,1.0,0.02
7753-1,120,385,335.0050000000001,3.0,0.007792207792207792
5647-1,10,12,279.47,1.0,0.08333333333333333
7166-1,87,225,398.59999999999997,4.0,0.017777777777777778
41033-1,112,197,244.20000000000005,1.0,0.005076142131979695
10054-1,2,68,117.56,0.0,0.0
3117-1,72,95,606.8200000000003,5.0,0.05263157894736842
6387-1,148,348,470.31,4.0,0.011494252873563218
70000-1,62,115,59.069999999999986,1.0,0.008695652173913044
6560-1,209,457,909.8800000000003,7.0,0.015317286652078774
5507-1,38,102,930.3899999999999,2.0,0.0196078431372549
10622-1,73,193,1583.9300000000003,2.0,0.010362694300518135
8417-1,100,326,307.36000000000007,0.0,0.0
7075-1,77,140,917.3000000000002,5.0,0.03571428571428571
3471-1,1,50,82.0,0.0,0.0
21032-1,81,371,205.05000000000004,0.0,0.0
76068-1,53,101,54.249999999999986,2.0,0.019801980198019802
9456-1,149,437,371.5389999999998,12.0,0.02745995423340961
4940-1,52,110,161.7999999999999,2.0,0.01818181818181818
71248-1,45,83,51.579999999999984,1.0,0.012048192771084338
8792-1,21,44,113.35000000000001,0.0,0.0
8708-1,119,277,428.4350000000002,3.0,0.010830324909747292
75029-1,52,97,53.89,1.0,0.010309278350515464
30302-1,28,44,25.060000000000002,1.0,0.022727272727272728
76045-1,146,328,301.6450000000002,4.0,0.012195121951219513
5933-1,125,341,364.96999999999997,2.0,0.005865102639296188
70702-1,113,316,261.605,3.0,0.00949367088607595
41186-1,99,158,102.99099999999996,2.0,0.012658227848101266
70849-1,163,407,391.04999999999995,4.0,0.009828009828009828
31042-1,57,106,80.15999999999997,0.0,0.0
6486-1,40,76,116.44999999999999,1.0,0.013157894736842105
7300-1,16,19,16.049999999999997,1.0,0.05263157894736842
6134-1,27,37,394.73999999999995,4.0,0.10810810810810811
70907-1,231,476,438.4250000000002,4.0,0.008403361344537815
10910-1,22,24,285.97,2.0,0.08333333333333333
2103-1,7,7,230.2,0.0,0.0
70650-1,105,186,153.67999999999995,2.0,0.010752688172043012
10751-1,84,116,178.72999999999996,5.0,0.04310344827586207
2314-1,15,38,379.4,0.0,0.0
6529-1,25,29,27.799999999999994,2.0,0.06896551724137931
5004076-1,12,16,8.34,4.0,0.25
836-1,12,37,31.069999999999997,0.0,0.0
71286-1,27,58,38.44,1.0,0.017241379310344827
7524-1,9,18,24.96,0.0,0.0
31003-1,58,153,105.43999999999997,0.0,0.0
71238-1,27,41,24.5,1.0,0.024390243902439025
79013-1,162,497,461.21699999999987,5.0,0.01006036217303823
5144-1,11,62,110.32,0.0,0.0
8593-1,60,208,209.74999999999991,0.0,0.0
75158-1,227,936,877.2700000000003,5.0,0.005341880341880342
9794-1,172,847,1876.2999999999995,4.0,0.004722550177095631
8782-1,22,46,92.95,3.0,0.06521739130434782
10047-1,2,36,58.92,0.0,0.0
60026-1,427,979,1350.7950000000005,9.0,0.009193054136874362
76067-1,147,354,311.2860000000001,4.0,0.011299435028248588
4500-1,101,210,194.615,3.0,0.014285714285714285
40140-1,38,74,37.50999999999999,1.0,0.013513513513513514
31015-1,40,61,36.5,0.0,0.0
2255-1,20,21,36.06,11.0,0.5238095238095238
8984-1,27,56,118.81999999999996,0.0,0.0
3118-1,90,127,1680.1800000000012,8.0,0.06299212598425197
10404-1,235,601,548.18,2.0,0.0033277870216306157
41178-1,288,640,466.69100000000043,2.0,0.003125
6903-1,18,22,23.249999999999996,1.0,0.045454545454545456
10521-1,7,9,68.28999999999999,1.0,0.1111111111111111
40165-1,44,90,61.28999999999999,2.0,0.022222222222222223
40065-1,14,21,13.203,0.0,0.0
5114-1,1,1,49.0,0.0,0.0
70140-1,53,85,84.76,12.0,0.1411764705882353
8484-1,140,280,397.86,0.0,0.0
70312-1,124,239,166.92000000000002,3.0,0.012552301255230125
2555-1,39,53,134.48000000000002,2.0,0.03773584905660377
21022-1,40,279,155.99999999999997,0.0,0.0
3289-1,31,38,992.0500000000001,1.0,0.02631578947368421
4529-1,27,45,112.24499999999999,0.0,0.0
4282-1,20,39,39.37999999999999,0.0,0.0
4662-1,24,24,488.93,1.0,0.041666666666666664
70829-1,217,567,524.3000000000003,4.0,0.007054673721340388
76070-1,43,91,47.25999999999999,2.0,0.02197802197802198
41543-1,37,61,35.306,0.0,0.0
4346-1,29,53,103.47,0.0,0.0
3650-1,7,7,183.6,1.0,0.14285714285714285
6289-1,215,693,1010.5099999999996,7.0,0.010101010101010102
8914-1,28,59,135.07999999999998,0.0,0.0
6239-1,37,45,28.759999999999998,4.0,0.08888888888888889
6044-1,69,117,121.13000000000001,4.0,0.03418803418803419
9493-1,160,593,510.64500000000015,4.0,0.006745362563237774
21145-1,72,202,250.87999999999997,2.0,0.009900990099009901
60196-1,250,721,669.1150000000004,4.0,0.005547850208044383
3735-1,3,20,41.95,0.0,0.0
3560-1,10,12,13.98,9.0,0.75
3065-1,72,200,222.487,1.0,0.005
4776-1,34,65,1084.5500000000002,2.0,0.03076923076923077
6538-1,39,64,49.69,1.0,0.015625
70336-1,42,67,36.129999999999995,1.0,0.014925373134328358
71313-1,47,118,141.1,0.0,0.0
4489-1,48,104,69.65,0.0,0.0
21028-1,102,610,287.58700000000016,0.0,0.0
VANCOUVER-1,6,6,0.96,3.0,0.5
2917-1,14,24,422.02,1.0,0.041666666666666664
42083-1,342,3662,3276.489999999996,6.0,0.0016384489350081922
4737-1,70,152,137.66999999999996,5.0,0.03289473684210526
2505-1,180,521,660.2650000000004,6.0,0.011516314779270634
6790-1,14,17,11.28,1.0,0.058823529411764705
7835-1,50,132,310.035,1.0,0.007575757575757576
10075-1,14,25,41.38999999999999,1.0,0.04
31001-1,43,71,33.60999999999999,0.0,0.0
853516-1,12,12,2.630000000000001,4.0,0.3333333333333333
41597-1,183,731,435.70000000000005,0.0,0.0
6309-1,17,19,9.71,6.0,0.3157894736842105
7019-1,238,1082,1463.6810000000005,6.0,0.005545286506469501
8409-1,9,22,95.0,0.0,0.0
8270-1,47,117,147.23,0.0,0.0
70401-1,115,205,177.57500000000005,3.0,0.014634146341463415
6880-1,35,80,108.85000000000002,1.0,0.0125
7326-1,155,552,595.644,3.0,0.005434782608695652
75180-1,205,855,750.0149999999998,5.0,0.005847953216374269
9680-1,74,848,1369.0,8.0,0.009433962264150943
60055-1,50,89,135.56000000000003,1.0,0.011235955056179775
3361-1,4,4,168.0,1.0,0.25
3462-1,1,50,115.99999999999999,0.0,0.0
7725-1,80,563,1414.4199999999996,1.0,0.0017761989342806395
3743-1,36,106,99.79000000000003,0.0,0.0
60125-1,358,1274,1659.905,8.0,0.006279434850863423
9552-1,20,27,5.74,11.0,0.4074074074074074
8517-1,9,15,79.69999999999999,0.0,0.0
31058-1,77,183,112.91500000000003,0.0,0.0
8366-1,94,435,1186.1150000000005,2.0,0.004597701149425287
830-1,13,64,129.29999999999998,0.0,0.0
8883-1,1,1,33.5,0.0,0.0
9395-1,160,995,987.5350000000002,0.0,0.0
21200-1,32,146,152.4,1.0,0.00684931506849315
2650-1,31,65,1017.86,5.0,0.07692307692307693
71173-1,4,4,0.0,4.0,1.0
6074-1,107,422,536.8600000000001,6.0,0.014218009478672985
60116-1,111,209,239.63000000000002,3.0,0.014354066985645933
805-1,13,82,142.12,0.0,0.0
10805-1,89,165,2210.9600000000005,5.0,0.030303030303030304
4837-1,40,77,49.00000000000001,0.0,0.0
8963-1,106,239,328.90000000000015,2.0,0.008368200836820083
4439-1,147,421,573.3400000000005,3.0,0.007125890736342043
2151-1,66,133,110.60000000000005,1.0,0.007518796992481203
2601-1,7,7,128.0,0.0,0.0
COMCON006-1,9,17,3.3299999999999996,3.0,0.17647058823529413
70135-1,142,379,339.1560000000001,3.0,0.0079155672823219
70100-1,38,78,77.7,6.0,0.07692307692307693
8288-1,87,813,653.3449999999999,0.0,0.0
10885-1,15,15,363.41999999999996,0.0,0.0
8878-1,1,1,82.0,0.0,0.0
4993-1,184,674,738.7049999999999,0.0,0.0
41045-1,23,46,27.099999999999998,0.0,0.0
8764-1,74,294,336.3900000000001,0.0,0.0
2954-1,14,14,239.0,1.0,0.07142857142857142
21010-1,101,2295,1270.1299999999994,0.0,0.0
31094-1,150,352,276.02000000000004,1.0,0.002840909090909091
6132-1,14,14,155.41,1.0,0.07142857142857142
6162-1,26,292,151.45999999999998,0.0,0.0
5972-1,128,300,414.8399999999999,2.0,0.006666666666666667
3772-1,77,118,2588.91,4.0,0.03389830508474576
7948-1,81,209,219.75599999999997,3.0,0.014354066985645933
5049-1,6,8,24.500000000000004,0.0,0.0
8571-1,25,42,73.35000000000001,0.0,0.0
70724-1,231,556,571.8299999999999,4.0,0.007194244604316547
8533-1,20,37,58.589999999999996,0.0,0.0
8121-1,37,62,43.480000000000004,0.0,0.0
1626-1,17,34,21.27,0.0,0.0
4139-1,58,256,568.7000000000003,0.0,0.0
70603-1,174,317,252.49999999999997,3.0,0.00946372239747634
79121-1,250,707,662.7700000000003,5.0,0.007072135785007072
4752-1,88,156,236.99000000000004,3.0,0.019230769230769232
1547-1,39,55,37.50999999999999,2.0,0.03636363636363636
71349-1,28,57,28.21,1.0,0.017543859649122806
4652-1,15,32,174.7,1.0,0.03125
31064-1,136,367,293.6760000000001,1.0,0.0027247956403269754
6462-1,122,210,288.12000000000006,3.0,0.014285714285714285
70645-1,54,92,113.83,1.0,0.010869565217391304
3335-1,16,28,661.39,3.0,0.10714285714285714
8161-1,225,654,913.6160000000001,7.0,0.010703363914373088
5175-1,13,26,22.959999999999997,0.0,0.0
41087-1,39,54,32.48,0.0,0.0
70795-1,79,176,242.89000000000001,0.0,0.0
41501-1,35,76,31.732000000000003,0.0,0.0
31026-1,267,1064,921.6160000000007,4.0,0.0037593984962406013
5146-1,17,42,83.66000000000001,0.0,0.0
8893-1,123,381,684.7900000000001,8.0,0.02099737532808399
31039-1,183,627,606.2960000000002,0.0,0.0
75183-1,106,250,179.26999999999992,6.0,0.024
6092-2,124,714,1014.7400000000004,0.0,0.0
41626-1,98,208,115.39,0.0,0.0
21139-1,45,79,83.96,3.0,0.0379746835443038
41600-1,46,141,83.91000000000003,0.0,0.0
41152-1,190,343,333.40999999999997,3.0,0.008746355685131196
10212-1,251,2565,2951.2749999999983,5.0,0.001949317738791423
42005-1,74,344,589.3600000000004,0.0,0.0
8531-1,27,54,75.07,0.0,0.0
41173-1,137,248,183.4810000000001,1.0,0.004032258064516129
10182-1,279,2131,2006.2150000000004,3.0,0.0014077897700610043
2701-1,25,46,801.31,2.0,0.043478260869565216
70423-1,291,707,678.9659999999999,6.0,0.008486562942008486
75090-1,105,291,143.26000000000002,3.0,0.010309278350515464
4085-3,21,75,605.8000000000001,1.0,0.013333333333333334
6281-1,163,378,745.0299999999997,6.0,0.015873015873015872
76094-1,55,90,49.050000000000004,2.0,0.022222222222222223
5635-1,82,129,1693.0099999999995,5.0,0.03875968992248062
70002-1,115,252,261.4960000000001,2.0,0.007936507936507936
70663-1,53,231,106.08999999999997,2.0,0.008658008658008658
8931-1,24,41,55.63999999999999,0.0,0.0
10220-1,285,1438,1198.6310000000003,0.0,0.0
75213-1,24,24,0.0,24.0,1.0
6394-1,207,600,938.7500000000003,6.0,0.01
1129-1,1,1,0.0,1.0,1.0
4520-1,2,16,272.64,0.0,0.0
6024-1,40,62,63.66299999999999,2.0,0.03225806451612903
6427-1,22,43,30.00999999999999,0.0,0.0
71008-1,16,16,0.0,16.0,1.0
4818-1,14,15,76.45000000000002,1.0,0.06666666666666667
5386-1,19,38,12.440000000000003,0.0,0.0
4435-1,110,252,284.01000000000005,2.0,0.007936507936507936
1391-1,7,8,20.169999999999998,0.0,0.0
71245-1,51,108,57.22000000000001,1.0,0.009259259259259259
5000245-1,2,2,1.35,1.0,0.5
5272-1,5,9,8.1,0.0,0.0
65118-1,3,3,0.0,3.0,1.0
75235-1,59,125,190.52,4.0,0.032
7591-1,67,130,196.55,1.0,0.007692307692307693
7654-1,47,88,64.61999999999998,7.0,0.07954545454545454
8297-1,158,1125,1538.2049999999992,0.0,0.0
65062-1,2,2,0.0,2.0,1.0
70131-1,125,264,322.21,3.0,0.011363636363636364
8257-1,87,395,427.55499999999984,2.0,0.005063291139240506
30399-1,26,53,25.480000000000008,1.0,0.018867924528301886
42040-1,129,607,579.2500000000002,0.0,0.0
7423-1,20,30,18.79,1.0,0.03333333333333333
41630-1,72,200,151.0219999999999,0.0,0.0
8403-1,145,397,550.2400000000006,3.0,0.007556675062972292
6223-1,40,64,124.32,0.0,0.0
70319-1,89,202,173.29499999999996,3.0,0.01485148514851485
7212-1,65,135,133.03999999999996,0.0,0.0
70613-1,251,778,700.6760000000003,4.0,0.005141388174807198
9398-1,191,1411,2131.425,0.0,0.0
40118-1,58,206,362.0399999999999,1.0,0.0048543689320388345
75203-1,119,239,226.5300000000001,4.0,0.016736401673640166
8399-1,14,20,5.82,1.0,0.05
10908-1,11,12,123.73,1.0,0.08333333333333333
44000-1,48,107,159.42000000000004,0.0,0.0
70808-1,198,546,452.3500000000001,5.0,0.009157509157509158
41383-1,60,88,46.96299999999999,1.0,0.011363636363636364
71000-2,16,16,0.0,16.0,1.0
21316-1,263,772,581.2650000000002,4.0,0.0051813471502590676
8086-1,64,267,172.14,3.0,0.011235955056179775
60016-1,107,215,288.16999999999996,1.0,0.004651162790697674
5282-1,3,6,236.0,0.0,0.0
8135-1,248,616,575.8950000000006,0.0,0.0
41578-1,36,78,36.433,0.0,0.0
5903-1,17,22,16.2,1.0,0.045454545454545456
41158-1,38,52,43.069999999999986,1.0,0.019230769230769232
5885-1,93,287,580.4750000000001,2.0,0.006968641114982578
7113-1,56,91,57.36,3.0,0.03296703296703297
8210-1,52,107,135.67999999999998,0.0,0.0
70740-1,30,44,55.529999999999994,1.0,0.022727272727272728
6563-1,125,242,305.9110000000001,3.0,0.012396694214876033
70106-1,45,101,102.42999999999999,6.0,0.0594059405940594
10661-1,50,95,119.01999999999998,1.0,0.010526315789473684
21302-1,206,507,389.83000000000004,7.0,0.013806706114398421
70362-1,50,83,53.730000000000004,1.0,0.012048192771084338
3803-1,25,70,55.839999999999996,0.0,0.0
60105-1,42,70,52.32,1.0,0.014285714285714285
4099-1,156,337,277.6349999999999,0.0,0.0
2143-1,19,31,76.46000000000002,0.0,0.0
7160-1,99,404,511.59000000000003,0.0,0.0
41069-1,54,79,42.94999999999999,0.0,0.0
4684-1,5,5,155.25,1.0,0.2
3829-1,133,712,1166.7699999999998,5.0,0.007022471910112359
7094-1,226,978,1794.372000000001,12.0,0.012269938650306749
8381-1,47,105,152.93,0.0,0.0
88011-1,3,7,62.120000000000005,0.0,0.0
3420-1,75,376,869.5600000000001,12.0,0.031914893617021274
42002-1,79,188,164.99499999999995,0.0,0.0
566-1,98,302,526.05,2.0,0.006622516556291391
6327-1,37,58,104.42999999999999,2.0,0.034482758620689655
75084-1,201,601,564.9600000000005,4.0,0.0066555740432612314
7050-1,63,121,69.25999999999996,2.0,0.01652892561983471
10898-1,8,9,102.49,0.0,0.0
10813-1,40,67,1127.9900000000002,4.0,0.05970149253731343
21136-1,212,1139,1281.760000000001,2.0,0.001755926251097454
5599-1,125,293,917.38,1.0,0.0034129692832764505
7347-1,252,848,915.0499999999995,0.0,0.0
31023-1,122,335,307.79,0.0,0.0
VICTOR-1,6,6,1.22,3.0,0.5
40018-1,58,105,45.50999999999997,0.0,0.0
7687-1,24,24,0.0,24.0,1.0
41568-1,30,66,30.14999999999999,0.0,0.0
2223-1,26,41,555.3299999999999,2.0,0.04878048780487805
9496-1,92,221,267.66,4.0,0.01809954751131222
10889-1,37,57,649.89,3.0,0.05263157894736842
41604-1,45,105,77.46,0.0,0.0
70372-1,39,40,26.62000000000002,0.0,0.0
8284-1,140,896,955.0799999999999,0.0,0.0
7840-1,76,116,2116.1499999999996,8.0,0.06896551724137931
41387-1,51,93,63.379999999999995,2.0,0.021505376344086023
5843-1,52,76,319.372,5.0,0.06578947368421052
8294-1,107,739,600.16,0.0,0.0
2521-1,206,678,589.2849999999999,4.0,0.0058997050147492625
8528-1,1,3,35.01,0.0,0.0
9484-1,112,226,205.46000000000006,0.0,0.0
75025-1,244,970,913.6750000000006,4.0,0.004123711340206186
3740-1,32,73,122.43,0.0,0.0
3507-1,1,25,61.0,0.0,0.0
6752-1,190,819,792.4800000000004,0.0,0.0
8943-1,100,709,874.0750000000002,0.0,0.0
4543-1,96,191,256.25,1.0,0.005235602094240838
60034-1,149,291,328.475,2.0,0.006872852233676976
1354-1,50,91,129.29,2.0,0.02197802197802198
3466-1,1,25,118.75,0.0,0.0
4174-1,81,165,211.85000000000002,1.0,0.006060606060606061
41085-1,101,207,228.54000000000002,1.0,0.004830917874396135
4578-1,7,8,39.89,0.0,0.0
75166-1,59,113,52.93000000000001,6.0,0.05309734513274336
70749-1,192,550,482.9000000000001,5.0,0.00909090909090909
2431-1,3,3,32.0,1.0,0.3333333333333333
5678-1,4,4,22.98,1.0,0.25
8949-1,9,14,55.62,0.0,0.0
7158-1,57,172,337.02000000000004,0.0,0.0
852996-1,1,1,0.0,1.0,1.0
31027-1,35,76,35.16000000000001,0.0,0.0
