Category ID	Category Name	Number	Name	Year Released	Weight (in Grams)	Dimensions
860	Dimensions / Dimensions Wave 7 / Adventure Time	71285-1	Fun Pack - Adventure Time (Marceline the Vampire Queen and Lunatic Amp)	2016	30.5	17 x 19 x 5
976	LEGO Brand / LEGO Brand Store / Grand Opening	Lester-1	Lester - LEGO Store Grand Opening Exclusive Set, Leicester Square, London, UK	2016	?	? x ? x ?
166	Educational & Dacta	2000451-1	El Canal de Panamá (The Panama Canal)	2016	?	? x ? x ?
768	Super Heroes / The LEGO Batman Movie	70906-1	The Joker Notorious Lowrider	2017	170.6	37.6 x 26 x 5.4
768	Super Heroes / The LEGO Batman Movie	70901-1	Mr. Freeze Ice Attack	2017	68.8	26.2 x 14 x 6
768	Super Heroes / The LEGO Batman Movie	70905-1	The Batmobile	2017	192.1	37.6 x 26 x 6.6
65	Star Wars / Star Wars Clone Wars	75168-1	Yoda's Jedi Starfighter	2017	96.82	26.2 x 19.1 x 6.1
65	Star Wars / Star Wars Episode 1	75169-1	Duel on Naboo	2017	104.8	26.2 x 19.1 x 6.1
65	Star Wars / Star Wars Rebels	75170-1	The Phantom	2017	123	35.4 x 19.1 x 5.9
65	Star Wars / Buildable Figures / Star Wars Rogue One	75523-1	Scarif Stormtrooper	2017	?	14 x 26 x 6
65	Star Wars / Buildable Figures / Star Wars Rogue One	75524-1	Chirrut Îmwe	2017	?	14 x 26 x 6
65	Star Wars / Buildable Figures / Star Wars Rogue One	75525-1	Baze Malbus	2017	81	14 x 26 x 6
390	Holiday & Event / Christmas	40223-1	Snowglobe	2016	38	15.5 x 14 x 7
167	Duplo / Disney Princess	10855-1	Cinderella's Magical Castle	2017	?	38 x 26 x 11.5
167	Duplo / Basic Set	10853-1	Creative Builder Box	2017	?	26 x 22 x 14
167	Duplo	10852-1	My First Bird	2017	36	15.5 x 14 x 6
167	Duplo	10851-1	My First Bus	2017	36	15.5 x 14 x 6
167	Duplo	10850-1	My First Cakes	2017	36	15.5 x 14 x 6
167	Duplo	10849-1	My First Plane	2017	36	15.5 x 14 x 6
167	Duplo / Basic Set	10848-1	My First Bricks	2017	?	28.6 x 28.6 x 11
167	Duplo / Duplo, Train	10847-1	Number Train	2017	165	35 x 19 x 9
167	Duplo	10845-1	My First Carousel	2017	220	38 x 26 x 7
167	Duplo / Duplo, Town	10838-1	Family Pets	2017	?	19.1 x 14.1 x 6.1
167	Duplo / Duplo, Town	10836-1	Town Square	2017	?	? x ? x ?
167	Duplo / Duplo, Town	10835-1	Family House	2017	275	? x ? x ?
167	Duplo / Duplo, Town	10834-1	Pizzeria	2017	?	38.2 x 26 x 11.3
167	Duplo / Duplo, Town	10833-1	Preschool	2017	?	? x ? x ?
167	Duplo / Duplo, Town	10832-1	Birthday Picnic	2017	?	20.5 x 19 x 7
710	Modular Buildings	10255-1	Assembly Square	2017	631	58 x 47.5 x 17
423	Classic	10706-1	Blue Creativity Box	2017	25.5	12 x 9 x 7.8
423	Classic	10707-1	Red Creativity Box	2017	30	12 x 9 x 7.8
423	Classic	10708-1	Green Creativity Box	2017	26.2	12 x 9 x 7.8
423	Classic	10709-1	Orange Creativity Box	2017	26.2	12 x 9 x 7.8
809	Juniors / Construction	10734-1	Demolition Site	2017	?	35.4 x 19.1 x 7
809	Juniors / Police	10735-1	Police Truck Chase	2017	91	26.2 x 19.1 x 4.6
809	Juniors / Disney Princess / Frozen	10736-1	Anna and Elsa's Frozen Playground	2017	103	26.2 x 19.1 x 6.1
809	Juniors / Batman II	10737-1	Batman vs. Mr. Freeze	2017	46.6	19.1 x 14.1 x 6.1
809	Juniors / Fire	10740-1	Fire Patrol Suitcase	2017	?	28.5 x 26.2 x 6.4
809	Juniors / Friends	10746-1	Mia's Farm Suitcase	2017	?	28.5 x 26.2 x 6.4
809	Juniors / Friends	10747-1	Andrea and Stephanie's Beach Holiday	2017	?	35.4 x 19.1 x 5.9
171	Creator / Basic Model / Train	31054-1	Blue Express	2017	19.35	12.2 x 9.1 x 4.7
171	Creator / Model / Robot	31062-1	Robo Explorer	2017	88	35.5 x 19 x 6
171	Creator / Model / Building	31063-1	Beachside Vacation	2017	119.4	35.5 x 19 x 6
171	Creator / Model / Airport	31064-1	Island Adventures	2017	129	35.4 x 19.1 x 7
171	Creator / Model / Building	31065-1	Park Street Townhouse	2017	227	48 x 28.2 x 6.1
771	Friends	40171-1	Hedgehog Storage	2017	48	19 x 14 x 7
773	Disney Princess / Whisker Haven Tales	41143-1	Berry's Kitchen	2017	20	12.1 x 9.1 x 4.7
773	Disney Princess / Whisker Haven Tales	41144-1	Petite's Royal Stable	2017	31.3	14 x 12 x 6
773	Disney Princess / Frozen	41147-1	Anna's Snow Adventure	2017	74	19 x 18.5 x 5
773	Disney Princess / Frozen	41148-1	Elsa's Magical Ice Palace	2017	209	35.4 x 37.8 x 7.1
878	Disney / Moana	41149-1	Moana's Island Adventure	2017	90.8	25.8 x 19 x 5.5
878	Disney / Moana	41150-1	Moana's Ocean Voyage	2017	122	28.2 x 26.2 x 5.9
843	Elves	41181-1	Naida's Gondola & the Goblin Thief	2017	31	15.5 x 14 x 4.5
843	Elves	41182-1	The Capture of Sophie Jones	2017	89.5	26 x 18.5 x 4.5
843	Elves	41183-1	The Goblin King's Evil Dragon	2017	109	34 x 19 x 5
843	Elves	41184-1	Aira's Airship & the Amulet Chase	2017	122	28.2 x 26.2 x 5.9
843	Elves	41185-1	Magic Rescue from the Goblin Village	2017	202	48 x 28.2 x 6.1
893	DC Super Hero Girls	41230-1	Batgirl Batjet Chase	2017	84.5	20.4 x 19 x 6
893	DC Super Hero Girls	41231-1	Harley Quinn to the rescue	2017	97.5	26 x 19 x 5.8
893	DC Super Hero Girls	41232-1	Super Hero High School	2017	?	35.4 x 37.8 x 7.1
893	DC Super Hero Girls	41233-1	Lashina Tank	2017	30.35	15.7 x 14.1 x 4.5
893	DC Super Hero Girls	41234-1	Bumblebee Helicopter	2017	35.8	15.5 x 14 x 6
893	DC Super Hero Girls	41235-1	Wonder Woman Dorm	2017	83	20.5 x 19 x 5.7
36	Technic / Model / Construction	42061-1	Telehandler	2017	115	35 x 19 x 7
36	Technic / Model / Airport	42066-1	Air Race Jet	2017	?	57.7 x 37.7 x 8.4
868	Nexo Knights	70347-1	King's Guard Artillery	2017	25.6	14 x 12 x 4.4
868	Nexo Knights	70348-1	Lance's Twin Jouster	2017	104.7	26.1 x 19 x 6
868	Nexo Knights	70349-1	Ruina's Lock & Roller	2017	?	26.2 x 19.1 x 6.1
868	Nexo Knights	70350-1	The Three Brothers	2017	?	35.4 x 19.1 x 7
868	Nexo Knights	70351-1	Clay's Falcon Fighter Blaster	2017	184	38.2 x 26.2 x 7.1
868	Nexo Knights	70352-1	Jestro's Headquarters	2017	?	48 x 37.8 x 9.4
868	Nexo Knights	70359-1	Lance vs. Lightning	2017	?	26 x 19 x 6
868	Nexo Knights	70362-1	Battle Suit Clay	2017	51	18.5 x 20.5 x 5
868	Nexo Knights	70363-1	Battle Suit Macy	2017	51	18.5 x 20.4 x 5.4
868	Nexo Knights	70364-1	Battle Suit Aaron	2017	51	18.5 x 20.4 x 5.4
868	Nexo Knights	70365-1	Battle Suit Axl	2017	43.4	20.5 x 18.5 x 5
868	Nexo Knights	70366-1	Battle Suit Lance	2017	51	18.5 x 20.4 x 5.4
868	Nexo Knights / Supplemental	70372-1	Combo NEXO Powers Wave 1 polybag	2017	1.96	13.8 x 8.9 x 1.2
759	Ninjago / Possession	891620-1	Nya foil pack	2016	1.5	14 x 9.9 x 1.1
759	Ninjago / The Hands of Time	70621-1	The Vermillion Attack	2017	35.5	15.5 x 14 x 6
759	Ninjago / The Hands of Time	70622-1	Desert Lightning	2017	?	26.2 x 19.1 x 4.6
759	Ninjago / The Hands of Time	70623-1	Destiny's Shadow	2017	?	35.4 x 19.1 x 5.9
759	Ninjago / The Hands of Time	70624-1	Vermillion Invader	2017	?	35.5 x 19.5 x 7
759	Ninjago / The Hands of Time	70625-1	Samurai VXL	2017	?	38.2 x 26.2 x 7.1
759	Ninjago / The Hands of Time	70626-1	Dawn of Iron Doom	2017	227	34.8 x 37 x 6.5
759	Ninjago / The Hands of Time	70627-1	Dragon's Forge	2017	308	48 x 37.8 x 7.1
768	Super Heroes / The LEGO Batman Movie	70900-1	The Joker Balloon Escape	2017	35.7	19 x 13.5 x 4.5
768	Super Heroes / The LEGO Batman Movie	70902-1	Catwoman Catcycle Chase	2017	61	26.1 x 14 x 4.7
768	Super Heroes / The LEGO Batman Movie	70903-1	The Riddler Riddle Racer	2017	127	35.5 x 18.5 x 6
768	Super Heroes / The LEGO Batman Movie	70904-1	Clayface Splat Attack	2017	137.7	28 x 26 x 5.5
768	Super Heroes / The LEGO Batman Movie	70907-1	Killer Croc Tail-Gator	2017	?	48 x 28.2 x 7.4
768	Super Heroes / The LEGO Batman Movie	70908-1	The Scuttler	2017	268	54 x 28.2 x 7.8
768	Super Heroes / The LEGO Batman Movie	70912-1	Arkham Asylum	2017	?	58 x 37.3 x 9.8
768	Super Heroes / Mighty Micros	76071-1	Mighty Micros: Spider-Man vs. Scorpion	2017	25	12 x 14 x 4.5
768	Super Heroes / Mighty Micros	76072-1	Mighty Micros: Iron Man vs. Thanos	2017	25	12 x 14 x 4.5
768	Super Heroes / Mighty Micros	76073-1	Mighty Micros: Wolverine vs. Magneto	2017	25	12 x 14 x 4.5
768	Super Heroes / Avengers	76076-1	Captain America Jet Pursuit	2017	99.9	28 x 18.5 x 6
768	Super Heroes / Avengers	76077-1	Iron Man: Detroit Steel Strikes	2017	118	22 x 26 x 6
768	Super Heroes / Avengers	76078-1	Hulk vs. Red Hulk	2017	189.4	37.6 x 26.1 x 6.6
67	Town / City / Fire	66541-1	City Super Pack 3 in 1 (60105, 60106, 60107)	2016	?	? x ? x ?
65	Star Wars / Star Wars Rebels	911719-1	Kanan Jarrus foil pack	2017	1.5	10 x 14 x 1
395	Samsonite / Basic Set	55-1	Basic Set	1976	?	35.5 x 23.9 x 5.8
768	Super Heroes / The LEGO Batman Movie	211701-1	Batman foil pack	2017	1.5	10 x 14 x 1
65	Star Wars / Star Wars Episode 4/5/6	75175-1	A-Wing Starfighter	2017	?	28 x 26 x 6
65	Star Wars / Star Wars Episode 4/5/6	75173-1	Luke's Landspeeder	2017	?	26 x 14 x 6
65	Star Wars / Star Wars Episode 4/5/6	75174-1	Desert Skiff Escape	2017	?	35.5 x 19 x 5.5
976	LEGO Brand / Promotional	4002016-1	50 Years On Track	2016	209	38 x 26 x 9
817	LEGO Ideas (CUUSOO) / Adventure Time	21308-1	Adventure Time	2017	136.5	26 x 19 x 6
166	Educational & Dacta	william-1	Will.i.am	2016	?	? x ? x ?
167	Duplo	66538-1	Duplo Forest Super Pack 3 in 1 (10581, 10582, 10584)	2016	?	58 x 47.5 x 12
768	Super Heroes / The LEGO Batman Movie	70911-1	The Penguin Arctic Roller	2017	126	35.3 x 19 x 6
755	Universe	lup05-1	Universe Promo 2009 BrickWorld - Dragon	2009	?	6.4 x 4.8 x 0.6
755	Universe	lup06-1	Universe Promo 2009 - BrickWorld	2009	?	? x ? x ?
771	Friends	561701-1	Bear in Ice Cave foil pack	2017	1.5	10 x 14 x 1.5
809	Juniors / Fire	30338-1	Fire Car polybag	2017	1.7	17 x 16 x 1.5
868	Nexo Knights	30378-1	Shrunken Headquarters polybag	2017	?	? x ? x ?
868	Nexo Knights	30376-1	Knighton Rider polybag	2017	?	17 x 16.5 x 1.5
171	Creator	30477-1	Chameleon polybag	2017	2.34	17.2 x 16.7 x 1.2
768	Super Heroes / The LEGO Batman Movie	30522-1	Batman in the Phantom Zone polybag	2017	2.3	17.2 x 16.9 x 1.7
768	Super Heroes / The LEGO Batman Movie	30523-1	The Joker Battle Training polybag	2017	6.4	17.2 x 16.3 x 1.8
768	Super Heroes / The LEGO Batman Movie	30524-1	The Mini Batwing polybag	2017	?	17.3 x 16.7 x 1.6
768	Super Heroes / The LEGO Batman Movie	30607-1	Disco Batman - Tears of Batman polybag	2017	6.7	16 x 16.5 x 2
67	Town / City / Traffic	30354-1	Hot Rod polybag	2017	2	17 x 18.5 x 2
166	Educational & Dacta / Duplo	9070-1	Super Value DUPLO Pack	1995	?	? x ? x ?
166	Educational & Dacta / Duplo	9199-2	Bonus DUPLO Zoo	1996	?	? x ? x ?
166	Educational & Dacta / Town	9399-1	Super Value LEGO Community Pack	1996	?	? x ? x ?
166	Educational & Dacta / Duplo	9198-1	Bonus DUPLO Home	1996	?	? x ? x ?
166	Educational & Dacta / Duplo	9197-1	Super Value DUPLO Rescue Pack	1996	?	? x ? x ?
166	Educational & Dacta / Universal Building Set	9299-1	Super Value LEGO Basic Pack	1996	?	? x ? x ?
166	Educational & Dacta / Freestyle	9278-1	Basic Bucket	1996	?	? x ? x ?
65	Star Wars / Mini / Star Wars Rogue One	30496-1	U-Wing Fighter - Mini polybag	2017	2.6	17.3 x 16.8 x 1.2
67	Town / City / Police	30351-1	Police Helicopter polybag	2017	2.57	17.1 x 16.8 x 2
868	Nexo Knights	271712-1	Clay and Training Stand foil pack	2017	2.3	12 x 15 x 1
65	Star Wars / Mini / Star Wars Rebels	911720-1	The Ghost foil pack	2017	2.3	12 x 14.5 x 1
976	LEGO Brand / LEGO Brand Store / Grand Opening	StatenIsland-1	LEGO Store Grand Opening Exclusive Set, Staten Island Mall, Staten Island, NY	2014	?	15.5 x 13.3 x 3.4
390	Holiday & Event / Valentine's Day	40236-1	Romantic Valentine Picnic	2017	?	15.5 x 14 x 4.5
746	Collectible Minifigures / The LEGO Batman Movie	71017-1	Minifigure, The LEGO Batman Movie, Series 1 (Complete Random Set of 1 Minifigure)	2017	?	? x ? x ?
36	Technic	VP-21	Technic Value Pack - TVA-PACK NU 98 (1972, 8020)	1985	?	? x ? x ?
768	Super Heroes / The LEGO Batman Movie	30521-1	The Mini Batmobile polybag	2017	?	17.3 x 16.7 x 1.5
893	DC Super Hero Girls	30546-1	Krypto saves the day polybag	2017	?	17.4 x 16.4 x 1.6
768	Super Heroes / The LEGO Batman Movie	5004929-1	Batman Battle Pod polybag	2017	?	17 x 16 x 5
67	Town / City / Police	60142-1	Money Transporter	2017	64	25.9 x 13.9 x 5.9
746	Collectible Minifigures / The LEGO Batman Movie	coltlbm-1	Lobster-Lovin’ Batman, The LEGO Batman Movie, Series 1 (Complete Set with Stand and Accessories)	2017	?	? x ? x ?
746	Collectible Minifigures / The LEGO Batman Movie	coltlbm-2	Glam Metal Batman, The LEGO Batman Movie, Series 1 (Complete Set with Stand and Accessories)	2017	?	? x ? x ?
746	Collectible Minifigures / The LEGO Batman Movie	coltlbm-3	Fairy Batman, The LEGO Batman Movie, Series 1 (Complete Set with Stand and Accessories)	2017	?	? x ? x ?
746	Collectible Minifigures / The LEGO Batman Movie	coltlbm-4	Clan of the Cave Batman, The LEGO Batman Movie, Series 1 (Complete Set with Stand and Accessories)	2017	?	? x ? x ?
746	Collectible Minifigures / The LEGO Batman Movie	coltlbm-5	Vacation Batman, The LEGO Batman Movie, Series 1 (Complete Set with Stand and Accessories)	2017	?	? x ? x ?
746	Collectible Minifigures / The LEGO Batman Movie	coltlbm-6	Barbara Gordon, The LEGO Batman Movie, Series 1 (Complete Set with Stand and Accessories)	2017	?	? x ? x ?
746	Collectible Minifigures / The LEGO Batman Movie	coltlbm-7	Commissioner Gordon, The LEGO Batman Movie, Series 1 (Complete Set with Stand and Accessories)	2017	?	? x ? x ?
746	Collectible Minifigures / The LEGO Batman Movie	coltlbm-8	The Joker - Arkham Asylum, The LEGO Batman Movie, Series 1 (Complete Set with Stand and Accessories)	2017	?	? x ? x ?
746	Collectible Minifigures / The LEGO Batman Movie	coltlbm-9	Dick Grayson, The LEGO Batman Movie, Series 1 (Complete Set with Stand and Accessories)	2017	?	8.8 x 11.8 x 1.5
746	Collectible Minifigures / The LEGO Batman Movie	coltlbm-10	Pink Power Batgirl, The LEGO Batman Movie, Series 1 (Complete Set with Stand and Accessories)	2017	?	? x ? x ?
746	Collectible Minifigures / The LEGO Batman Movie	coltlbm-11	Red Hood, The LEGO Batman Movie, Series 1 (Complete Set with Stand and Accessories)	2017	?	? x ? x ?
746	Collectible Minifigures / The LEGO Batman Movie	coltlbm-12	The Eraser, The LEGO Batman Movie, Series 1 (Complete Set with Stand and Accessories)	2017	?	? x ? x ?
746	Collectible Minifigures / The LEGO Batman Movie	coltlbm-13	Nurse Harley Quinn, The LEGO Batman Movie, Series 1 (Complete Set with Stand and Accessories)	2017	?	? x ? x ?
746	Collectible Minifigures / The LEGO Batman Movie	coltlbm-14	Orca, The LEGO Batman Movie, Series 1 (Complete Set with Stand and Accessories)	2017	?	? x ? x ?
746	Collectible Minifigures / The LEGO Batman Movie	coltlbm-15	Zodiac Master, The LEGO Batman Movie, Series 1 (Complete Set with Stand and Accessories)	2017	?	8.8 x 11.8 x 1.5
746	Collectible Minifigures / The LEGO Batman Movie	coltlbm-16	Catman, The LEGO Batman Movie, Series 1 (Complete Set with Stand and Accessories)	2017	?	? x ? x ?
746	Collectible Minifigures / The LEGO Batman Movie	coltlbm-17	March Harriet, The LEGO Batman Movie, Series 1 (Complete Set with Stand and Accessories)	2017	?	? x ? x ?
746	Collectible Minifigures / The LEGO Batman Movie	coltlbm-18	The Calculator, The LEGO Batman Movie, Series 1 (Complete Set with Stand and Accessories)	2017	?	8.8 x 11.8 x 1.5
746	Collectible Minifigures / The LEGO Batman Movie	coltlbm-19	King Tut, The LEGO Batman Movie, Series 1 (Complete Set with Stand and Accessories)	2017	?	? x ? x ?
746	Collectible Minifigures / The LEGO Batman Movie	coltlbm-20	The Mime, The LEGO Batman Movie, Series 1 (Complete Set with Stand and Accessories)	2017	?	? x ? x ?
422	Universal Building Set / Basic Set	1932-2	Basic Building Set	1984	?	? x ? x ?
759	Ninjago / Day of the Departed	891721-1	Jay foil pack #3	2017	1.5	10 x 14 x 1
171	Creator / Model / Traffic	40252-1	Mini VW Beetle	2017	37.1	19 x 14 x 4.5
65	Star Wars / Mini / Star Wars Episode 4/5/6	30611-1	R2-D2 - Mini polybag	2017	2.5	20 x 19 x 2
842	Speed Champions	75877-1	Mercedes-AMG GT3	2017	44.8	18.9 x 13.9 x 5.9
842	Speed Champions	75878-1	Bugatti Chiron	2017	46.1	18.9 x 13.9 x 5.9
842	Speed Champions	75879-1	Scuderia Ferrari SF16-H	2017	44.3	18.9 x 13.9 x 6
842	Speed Champions	75881-1	2016 Ford GT & 1966 Ford GT40	2017	123.5	34.9 x 18.9 x 5.7
842	Speed Champions	75882-1	Ferrari FXX K & Development Center	2017	176.9	38 x 25.9 x 6.8
842	Speed Champions	75883-1	MERCEDES AMG PETRONAS Formula One Team	2017	299.6	53.6 x 27.8 x 8.7
768	Super Heroes / Mighty Micros	66544-1	Marvel Super Heroes Mighty Pack (3 in 1)	2016	?	? x ? x ?
768	Super Heroes / Mighty Micros	66545-1	DC Comics Super Heroes Mighty Pack (3 in 1)	2016	?	? x ? x ?
801	Minecraft	21129-1	The Mushroom Island	2017	113	26.2 x 19.1 x 7.2
801	Minecraft	21130-1	The Nether Railway	2017	?	35.4 x 19.1 x 7
801	Minecraft	21131-1	The Ice Spikes	2017	?	28.2 x 26.2 x 9.6
801	Minecraft	21132-1	The Jungle Temple	2017	?	38.2 x 26.2 x 9.4
801	Minecraft	21133-1	The Witch Hut	2017	?	38.2 x 26.2 x 7.1
801	Minecraft	21134-1	The Waterfall Base	2017	?	54 x 28.2 x 7.8
167	Duplo / Batman II	10823-1	Batwing Adventure	2017	142	? x ? x ?
167	Duplo / Batman II	10842-1	Batcave Challenge	2017	250	? x ? x ?
167	Duplo / Basic Set	10854-1	Creative Box	2017	?	? x ? x ?
171	Creator / Basic Model	31055-1	Red racer	2017	18	12 x 9 x 4.6
868	Nexo Knights	70358-1	Aaron's Stone Destroyer	2017	?	? x ? x ?
768	Super Heroes / The LEGO Batman Movie	70910-1	Scarecrow Special Delivery	2017	73	26 x 14.3 x 7.3
423	Classic	10703-1	Creative Builder Box	2017	?	26.2 x 22.2 x 14.3
423	Classic	10704-1	Creative Box	2017	264.6	26 x 38 x 14
773	Disney Princess	30551-1	Cinderella's Kitchen polybag	2017	?	17 x 19 x 2
171	Creator	30476-1	Happy Turtle polybag	2017	?	16.8 x 17.2 x 1.2
171	Creator	30475-1	Off Roader polybag	2017	?	? x ? x ?
759	Ninjago / The Hands of Time	30426-1	Stealthy Swamp Airboat polybag	2017	2.3	17.1 x 16.9 x 1.5
759	Ninjago / Day of the Departed	30425-1	CRU Masters' Training Grounds polybag	2017	?	17.4 x 16.8 x 1.4
771	Friends	30401-1	Pool Foam Slide polybag	2017	2	17 x 18.5 x 1.5
771	Friends	30400-1	Gymnastics Bar polybag	2017	2.7	17 x 16.7 x 1.3
868	Nexo Knights	30377-1	Motor Horse polybag	2017	?	? x ? x ?
67	Town / City / Construction	30353-1	Tractor polybag	2017	2.8	17 x 19.5 x 1.5
67	Town / City / Police	30352-1	Police Car polybag	2017	2.7	19 x 17 x 2
746	Collectible Minifigures / The LEGO Batman Movie	6175011-1	Minifigure, The LEGO Batman Movie, Series 1 (Box of 60)	2017	232	28 x 20 x 12
167	Duplo	30323-1	My First Fish polybag	2017	?	17 x 19.5 x 3.5
167	Duplo / Duplo, Town	30324-1	My Town polybag	2017	2.5	17 x 19 x 3
921	BOOST	17101-1	BOOST Creative Toolbox	2017	292	54 x 28 x 9.1
65	Star Wars / Star Wars Rogue One	40268-1	R3-M2 polybag	2017	1.4	13.5 x 14 x 1.5
390	Holiday & Event / Birthday	5004931-1	Birthday Card	2017	?	15 x 10.3 x 1.8
768	Super Heroes / The LEGO Batman Movie	5004930-1	Accessory Pack polybag	2017	?	16.5 x 16.5 x 2
768	Super Heroes / The LEGO Batman Movie	66546-1	The LEGO Batman Movie Super Pack 2 in 1 (70900, 70903)	2017	?	? x ? x ?
768	Super Heroes / The LEGO Batman Movie	853651-1	Gotham City Police Department Pack	2017	?	12 x 25 x 3.5
179	Racers / Supplemental	4287082-2	Antenna Pack for Dirt Crusher	2005	?	25.5 x 18.5 x 2.5
976	LEGO Brand / LEGO Brand Store / Monthly Model	40219-1	Monthly Mini Model Build Set - 2016 12 December, Christmas Present Box polybag	2016	?	17 x 17 x 1
771	Friends	561702-1	Kitten Felix foil pack	2017	1.5	10 x 14 x 1
868	Nexo Knights	271713-1	Merlok 2.0 foil pack	2017	2.3	12 x 15 x 1
166	Educational & Dacta / Duplo / Duplo, Town	45021-1	Our Town	2017	?	58 x 47.5 x 12
67	Town / City / Police	951701-1	Policeman and Crook foil pack	2017	1.5	10 x 14 x 1
768	Super Heroes / Guardians of the Galaxy Vol.2	76079-1	Ravager Attack	2017	100.7	26 x 19 x 5.8
768	Super Heroes / Guardians of the Galaxy Vol.2	76080-1	Ayesha's Revenge	2017	128.9	35.4 x 19.1 x 5.9
768	Super Heroes / Guardians of the Galaxy Vol.2	76081-1	The Milano vs. The Abilisk	2017	166	38.2 x 26.2 x 5.65
166	Educational & Dacta	1010-1	{Parts Pack}	1985	?	? x ? x ?
166	Educational & Dacta	1004-1	{Parts Pack}	1985	?	? x ? x ?
65	Star Wars / Star Wars Rebels	911721-1	Imperial Combat Driver foil pack	2017	1.5	9.8 x 14 x 0.9
167	Duplo	40267-1	Find a Pair Pack (polybag)	2017	?	? x ? x ?
771	Friends	40265-1	Tic-Tac-Toe polybag	2017	?	16 x 17 x 2
903	BrickHeadz / Super Heroes / The LEGO Batman Movie	41585-1	Batman	2017	26.4	9.1 x 12.2 x 7.8
903	BrickHeadz / Super Heroes / The LEGO Batman Movie	41586-1	Batgirl	2017	25.3	9.1 x 12.2 x 7.8
903	BrickHeadz / Super Heroes / The LEGO Batman Movie	41587-1	Robin	2017	25.7	9.1 x 12.2 x 7.8
903	BrickHeadz / Super Heroes / The LEGO Batman Movie	41588-1	The Joker	2017	25.4	9.1 x 12.2 x 7.8
903	BrickHeadz / Super Heroes / Captain America Civil War	41589-1	Captain America	2017	25.1	9.1 x 12.2 x 7.8
903	BrickHeadz / Super Heroes / Captain America Civil War	41590-1	Iron Man	2017	25.6	9.1 x 12.2 x 7.8
903	BrickHeadz / Super Heroes / Captain America Civil War	41591-1	Black Widow	2017	24.9	9.1 x 12.2 x 7.8
903	BrickHeadz / Super Heroes / Avengers Age of Ultron	41592-1	The Hulk	2017	25.6	9.1 x 12.2 x 7.8
166	Educational & Dacta	2000446-2	Building My SG - Reflect, Celebrate, Inspire (Special Commemorative Edition)	2015	?	26 x 14 x 4.8
390	Holiday & Event / Easter	40237-1	Easter Egg Hunt	2017	35	15.5 x 14 x 6
169	Sculptures / Mosaic	40179-1	Personalised Mosaic Portrait	2016	?	43.8 x 43.8 x 7
976	LEGO Brand / LEGO Brand Store / Monthly Model	40239-1	Monthly Mini Model Build Set - 2017 01 January, Narwhal polybag	2017	?	19.5 x 16.5 x 1.5
759	Ninjago / Day of the Departed	891722-1	Cole foil pack #3	2017	1.5	10 x 14 x 1
63	Service Packs	1-2	Baseplate with steering control tongue	1970	?	? x ? x ?
63	Service Packs	2-2	Steering column	1970	?	? x ? x ?
63	Service Packs	3-2	Wheels and tyres	1970	?	? x ? x ?
34	Space / M:Tron	6861-3	Secret M:Tron Space Voyager	1993	?	? x ? x ?
976	LEGO Brand / Legoland Parks	LLMY01-1	Commemorative Brick 2016, LEGOLAND Malaysia, Set of 6 Duplo Bricks 1 x 2 x 2	2016	?	? x ? x ?
36	Technic / Model / Traffic	42070-1	6x6 All Terrain Tow Truck	2017	776	57.7 x 47.7 x 12.2
976	LEGO Brand / LEGO Brand Store / Monthly Model	40240-1	Monthly Mini Model Build Set - 2017 02 February, Raccoon polybag	2017	?	? x ? x ?
629	Architecture	21036-1	Arc De Triomphe	2017	?	26 x 19 x 6
629	Architecture	21035-1	Solomon R. Guggenheim Museum	2017	?	? x ? x ?
808	Mixels / Mixels Series 9	6139034-1	Mixels Series 9 (Box of 30)	2016	?	? x ? x ?
166	Educational & Dacta / Supplemental	1073-1	Supplementary Set Roofing bricks	1976	?	? x ? x ?
390	Holiday & Event / Christmas	1624-2	Holiday Decorations	1990	?	? x ? x ?
422	Universal Building Set / Basic Set	1400-1	Basic Box	1986	?	? x ? x ?
67	Town / Race	042884787424-1	Extreme Race Team Extreme Value Pack (1272, 1273, 6468, 6519)	2000	?	? x ? x ?
273	Bionicle	biovp-1	Surrender or run... Bonus Value Pack (8601, 8615, 8619)	2004	?	? x ? x ?
67	Town / City	citybigbox-1	The Ultimate LEGO City Vehicles Box	2016	?	107 x 74.5 x 15.3
787	Legends of Chima	bigbox-1	The ultimate battle for CHIMA	2015	?	? x ? x ?
976	LEGO Brand / LEGO Brand Store / Grand Opening	CanogaPark-1	LEGO Store Grand Opening Exclusive Set, Westfield Topanga Mall, Canoga Park, CA	2013	?	15.3 x 13.3 x 3.4
787	Legends of Chima	5002115-1	Legends of Chima Promotional Set	2014	?	? x ? x ?
768	Super Heroes / The LEGO Batman Movie	853650-1	Movie Maker Set (Batman)	2017	115	32 x 20.5 x 6.5
976	LEGO Brand / Promotional	lwp11-1	LEGO World Denmark Puzzle Promo 2017	2017	?	? x ? x ?
860	Dimensions / Dimensions Wave 8 / Super Heroes / The LEGO Batman Movie	71264-1	Story Pack - The LEGO Batman Movie: Play the Complete Movie	2017	106	25 x 19 x 5.5
860	Dimensions / Dimensions Wave 8 / Super Heroes / The LEGO Batman Movie	71344-1	Fun Pack - The LEGO Batman Movie (Excalibur Batman and Bionic Steed)	2017	31.3	17 x 19 x 5
166	Educational & Dacta / Service Packs	5003226-2	StoryStarter Character Replacement Pack (35 element version)	2013	?	? x ? x ?
