Type	Item No	Item Name	Qty	Color ID	Extra?	Alternate?	Match ID	Counterpart?

P	3021	Plate 2 x 3	27	6	N	N	0	N	
P	63965	Bar   6L with Stop Ring	4	86	N	N	0	N	
P	64567	Minifigure, Weapon Lightsaber Hilt Straight	4	86	N	N	0	N	
P	4592c05	Lever Small Base with Light Bluish Gray Lever	20	86	N	N	0	N	
P	58176	Bar with Light Cover / Bionicle Barraki Eye	1	86	N	N	0	N	
P	23443	Bar Holder with Handle	7	86	N	N	0	N	
P	4589b	Cone 1 x 1 with Top Groove	3	86	N	N	0	N	
P	85861	Plate, Round 1 x 1 with Open Stud	21	86	N	N	0	N	
P	20482	Tile, Round 1 x 1 with Bar and Pin Holder	29	86	N	N	0	N	
P	4073	Plate, Round 1 x 1 Straight Side	12	86	N	N	0	N	
P	48729b	Bar   1L with Clip Mechanical Claw, Cut Edges and Hole on Side	1	86	N	N	0	N	
P	24246	Tile, Modified 1 x 1 Half Circle Extended (Stadium)	24	86	N	N	0	N	
P	95343	Container, Bucket 1 x 1 x 1	2	86	N	N	0	N	
P	11253	Minifigure, Footgear Roller Skate	33	86	N	N	0	N	
P	20952	Brick, Round 1 1/2 x 1 1/2 x 2/3 Dome Top	2	86	N	N	0	N	
P	98138	Tile, Round 1 x 1	28	86	N	N	0	N	
P	87087	Brick, Modified 1 x 1 with Stud on 1 Side	1	86	N	N	0	N	
P	3024	Plate 1 x 1	25	86	N	N	0	N	
P	25269	Tile, Round 1 x 1 Quarter	4	86	N	N	0	N	
P	29120	Wedge 2 x 1 with Stud Notch Left	4	86	N	N	0	N	
P	4070	Brick, Modified 1 x 1 with Headlight	18	86	N	N	0	N	
P	49307	Brick, Modified 1 x 1 x 2/3 No Studs, Curved Top	24	86	N	N	0	N	
P	35464	Slope 45 1 x 1 Double	2	86	N	N	0	N	
P	15712	Tile, Modified 1 x 1 with Clip - Rounded Edges	32	86	N	N	0	N	
P	54200	Slope 30 1 x 1 x 2/3	55	86	N	N	0	N	
P	3005	Brick 1 x 1	4	86	N	N	0	N	
P	6231	Panel 1 x 1 x 1 Corner	2	86	N	N	0	N	
P	3070b	Tile 1 x 1 with Groove (3070)	21	86	N	N	0	N	
P	26604	Brick, Modified 1 x 1 with Studs on 2 Sides, Adjacent	8	86	N	N	0	N	
P	36841	Bracket 1 x 1 - 1 x 1	4	86	N	N	0	N	
P	4733	Brick, Modified 1 x 1 with Studs on 4 Sides	3	86	N	N	0	N	
P	49668	Plate, Modified 1 x 1 with Tooth Horizontal	12	86	N	N	0	N	
P	30162	Minifigure, Utensil Binoculars Town	5	86	N	N	0	N	
